mv_Landlords,mv_Neoclouds,mv_Server providers,tan_Landlords,tan_Neoclouds,tan_Server providers
0.3908503578344971,0.01137852854885304,0.5977711136166498,0.36534919306274216,0.1841378572879373,0.45051294964932054
0.4447099859465332,1.734723475976807e-18,0.5552900140534667,0.0,0.11594451204810746,0.8840554879518926
0.4668657946164036,0.0,0.5331342053835963,3.4302850004498494e-17,0.3366913219681323,0.6633086780318675
0.5798013248772856,2.6020852139652106e-17,0.42019867512271436,0.34744868015996183,0.15392832463787118,0.498622995202167
0.5305228962415849,0.0,0.4694771037584151,0.28530420075177826,0.2017342375448186,0.5129615617034031
0.5194668963476169,0.0,0.4805331036523831,0.27003742435078937,0.11780842080907422,0.6121541548401365
0.2792560937265315,0.0,0.7207439062734685,8.788540402612385e-17,0.9508576579867116,0.04914234201328838
0.3676292621930756,6.071532165918825e-18,0.6323707378069244,0.32146525399616643,0.014472543828400207,0.6640622021754334
0.4604559012394497,0.0,0.5395440987605504,0.3473320147962218,0.2738241750548318,0.37884381014894647
0.5110600177838381,0.0,0.48893998221616203,0.29531279729347654,0.016417439952346725,0.6882697627541766
0.6701115135758621,1.6479873021779667e-17,0.3298884864241379,0.20506129580033822,0.0,0.7949387041996618
