ticker,release_date,eps,eps_prior,earnings_change_scaled,operating_margin_change,car,leverage,release_path,source_url
ATI,2021-01-28,-8.85,0.41,-0.5087911874628093,-1.7495951722091831,-0.0321860653604404,0.5876868630239263,sources/earnings/ATI_0001628280-21-000940_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828021000940/
ATI,2022-02-02,-0.23,-8.85,0.4582668923307242,1.7406910476149045,0.2223544034923407,0.47866786795951377,sources/earnings/ATI_0001628280-22-001628_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828022001628/
ATI,2021-08-03,-0.39,-3.34,0.1493670886075949,0.3365884500712786,-0.0429732611360005,0.2433022204731582,sources/earnings/ATI_0001628280-21-015240_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828021015240/
ENTG,2023-05-11,-0.59,0.92,-0.0193317115375862,-0.2368395399087156,0.1812323088173592,0.15085460215875368,sources/earnings/ENTG_0001101302-23-000065_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130223000065/
ENTG,2022-11-02,-0.5,0.86,-0.0169238425792745,-0.225499437528573,-0.125880878404532,0.14718283451926173,sources/earnings/ENTG_0001101302-22-000047_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130222000047/
ENTG,2024-05-01,0.3,0.59,-0.002181763496802,0.1379149256032557,-0.0437612412935427,0.1312246456021853,sources/earnings/ENTG_0001101302-24-000037_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130224000037/
ENTG,2023-11-02,0.22,0.5,-0.0031524431542676,0.1168085143433717,-0.0470328224873527,0.11169356982098776,sources/earnings/ENTG_0001101302-23-000086_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130223000086/
ATI,2021-10-28,0.35,-0.4,0.050200804622831,0.0572551101623481,0.0849299663083782,0.11001003205410873,sources/earnings/ATI_0001628280-21-020694_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828021020694/
CRS,2021-01-28,-1.76,0.79,-0.074171027364072,-0.351146588853131,-0.090089559007941,0.10763948505686477,sources/earnings/CRS_0001193125-21-022687_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312521022687/
ENTG,2024-07-31,0.45,1.31,-0.0070238482754976,-0.1369183574969406,-0.1378031907285514,0.0900297120799678,sources/earnings/ENTG_0001101302-24-000049_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130224000049/
CRS,2021-04-29,-0.84,0.82,-0.0390588235294117,-0.2139419732579633,-0.0594825642833711,0.08900161981499885,sources/earnings/CRS_0001193125-21-143405_release.html,https://www.sec.gov/Archives/edgar/data/17843/000119312521143405/
ATI,2025-02-04,0.94,0.99,-0.0008626639197686,0.0763502113559673,0.0780096760224064,0.06607050585871768,sources/earnings/ATI_0001628280-25-003579_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828025003579/
ENTG,2023-02-14,0.38,0.87,-0.0057687777951032,-0.0991978615544842,0.0477654782011915,0.06588534236992598,sources/earnings/ENTG_0001101302-23-000016_release.html,https://www.sec.gov/Archives/edgar/data/1101302/000110130223000016/
ATI,2023-08-02,0.52,-0.31,0.0176896852598205,0.1270991902450786,-0.0517440408245837,0.05772314911899891,sources/earnings/ATI_0001628280-23-026573_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828023026573/
ATI,2023-02-02,0.53,-0.23,0.0206858999803866,0.0197839257714025,0.0610818328048488,0.05719891382092326,sources/earnings/ATI_0001628280-23-001965_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828023001965/
ATI,2022-11-02,0.42,0.35,0.0022515278114005,0.0684883240239576,-0.049378388608862,0.056090963246213384,sources/earnings/ATI_0001628280-22-027662_release.html,https://www.sec.gov/Archives/edgar/data/1018963/000162828022027662/
