task,horizon,ticker,model,window,date,variable,status,stage
return,1,CRS,financial_only,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,financial_only,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,financial_valuation,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
return,1,CRS,financial_valuation,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
return,1,CRS,financial_valuation,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,financial_valuation,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,financial_valuation,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_market,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_market,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_market,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_market,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_market,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_market,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_financial,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_financial,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_financial,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_financial,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_financial,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_valuation,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_valuation,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_valuation,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_valuation,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_valuation,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_momentum,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_momentum,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_momentum,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_momentum,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_momentum,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_momentum,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_momentum,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_momentum,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_risk,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_risk,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_risk,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_risk,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_risk,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_risk,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_risk,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_risk,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_industry,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_industry,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_industry,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_industry,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_industry,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_industry,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_industry,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_industry,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_business,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_business,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_business,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_business,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_business,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_business,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_business,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,without_business,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,ridge_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,ridge_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,ridge_full,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,ridge_full,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,ridge_full,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,ridge_full,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,ridge_full,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,ridge_full,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,boost_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,boost_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,boost_full,expanding,2022-12-31,eps_growth,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,boost_full,expanding,2022-12-31,fcf_equipment_yield_relative,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,boost_full,expanding,2022-12-31,net_margin,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,boost_full,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,boost_full,expanding,2022-12-31,pe_pct_change,training coverage below gate,exclusions_return_CRS
market_relative_return,1,CRS,boost_full,expanding,2022-12-31,pe_percentile,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_full,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,lasso_full,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,elastic_full,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,forest_full,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,boost_full,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,A8_transform,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,A9_interaction,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,P3_transform,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,P4_market,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,P5_industry,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,P6_business,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,without_market,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,without_financial,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,without_momentum,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,without_risk,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,without_industry,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,without_business,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2024-08-31,net_margin,readmitted,exclusions_return_CRS
market_relative_return,1,CRS,ridge_full,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
market_relative_return,1,CRS,boost_full,expanding,2024-08-31,pe_pct_change,readmitted,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2025-05-31,fcf_equipment_yield_relative,readmitted,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2026-01-31,ev_ebitda_proxy,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2026-04-30,debt_assets,training coverage below gate,exclusions_return_CRS
return,1,CRS,ridge_rolling84,rolling84,2026-04-30,debt_equity,training coverage below gate,exclusions_return_CRS
return,1,CRS,claims_proxy_sensitivity,expanding,2026-06-30,ev_sales_proxy,training coverage below gate,exclusions_return_CRS
return,1,ENTG,ridge_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,ridge_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,ridge_full,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,ridge_full,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,lasso_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,lasso_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,lasso_full,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,lasso_full,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,elastic_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,elastic_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,elastic_full,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,elastic_full,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,forest_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,forest_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,forest_full,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,forest_full,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,boost_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,boost_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,boost_full,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,boost_full,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A1_market,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A1_market,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A2_financial,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A2_financial,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A2_financial,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A3_valuation,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A3_valuation,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A3_valuation,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A3_valuation,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A4_momentum,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A4_momentum,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A4_momentum,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A4_momentum,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A5_risk,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A5_risk,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A5_risk,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A5_risk,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A6_industry,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A6_industry,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A6_industry,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A6_industry,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A7_business,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A7_business,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A7_business,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A7_business,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A8_transform,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A8_transform,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A8_transform,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A8_transform,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A9_interaction,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A9_interaction,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A9_interaction,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,A9_interaction,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P1_financial,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P2_valuation,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P2_valuation,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P3_transform,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P3_transform,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P4_market,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P4_market,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P4_market,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P4_market,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P5_industry,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P5_industry,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P5_industry,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P5_industry,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P6_business,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P6_business,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P6_business,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,P6_business,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,financial_only,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,financial_valuation,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,financial_valuation,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_market,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_market,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_financial,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_financial,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_financial,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_valuation,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_valuation,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_valuation,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_momentum,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_momentum,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_momentum,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_momentum,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_risk,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_risk,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_risk,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_risk,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_industry,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_industry,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_industry,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_industry,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_business,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_business,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_business,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_business,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,claims_proxy_sensitivity,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,claims_proxy_sensitivity,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,claims_proxy_sensitivity,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,claims_proxy_sensitivity,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_equity_inputs,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_equity_inputs,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_equity_inputs,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,without_equity_inputs,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,ridge_rolling84,rolling84,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,ridge_rolling84,rolling84,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,ridge_rolling84,rolling84,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,ridge_rolling84,rolling84,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,ridge_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,ridge_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,ridge_full,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,ridge_full,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,boost_full,expanding,2022-12-31,credit_spread,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,boost_full,expanding,2022-12-31,credit_spread_change,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,boost_full,expanding,2022-12-31,dividend_yield,training coverage below gate,exclusions_return_ENTG
market_relative_return,1,ENTG,boost_full,expanding,2022-12-31,payout,training coverage below gate,exclusions_return_ENTG
return,1,ENTG,ridge_rolling84,rolling84,2023-01-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,ridge_rolling84,rolling84,2023-01-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,ridge_full,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,ridge_full,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,lasso_full,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,lasso_full,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,elastic_full,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,elastic_full,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,forest_full,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,forest_full,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,boost_full,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,boost_full,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A2_financial,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A3_valuation,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,A3_valuation,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A4_momentum,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,A4_momentum,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A5_risk,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,A5_risk,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A6_industry,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,A6_industry,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A7_business,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,A7_business,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A8_transform,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,A8_transform,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,A9_interaction,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,A9_interaction,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P1_financial,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P2_valuation,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,P2_valuation,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P3_transform,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,P3_transform,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P4_market,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,P4_market,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P5_industry,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,P5_industry,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,P6_business,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
return,1,ENTG,P6_business,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,financial_only,expanding,2023-03-31,payout,readmitted,exclusions_return_ENTG
return,1,ENTG,financial_valuation,expanding,2023-03-31,dividend_yield,readmitted,exclusions_return_ENTG
