task,date,model,variable,effect,effect_type,center,scale,impute,clip_lo,clip_hi
variance,2024-12-31,pooled_ridge,roa,0.003774355475235816,coefficient per training SD in target units,0.02355718604881627,0.07067465272463606,0.0356341516113484,-0.3070873009805601,0.1339290741509416
variance,2024-12-31,pooled_ridge,roe,0.0016867946143810345,coefficient per training SD in target units,0.03608200554404389,0.226491366081356,0.0729847271746598,-1.175935685114115,0.3325282826998856
variance,2024-12-31,pooled_ridge,cfo_assets,-0.004851836858938297,coefficient per training SD in target units,0.07103066598184198,0.047468091835463244,0.0714389218789343,-0.0265643575056738,0.1664835545053261
variance,2024-12-31,pooled_ridge,fcf_equipment_assets,0.018628289932361472,coefficient per training SD in target units,0.029097798120356105,0.043644381844093846,0.023453385174658,-0.0595304585636423,0.1144995856540513
variance,2024-12-31,pooled_ridge,capex_assets,-0.0011254879886173279,coefficient per training SD in target units,0.04047396235587969,0.01087397832817738,0.0388716200407767,0.0216339201357422,0.07105390461110458
variance,2024-12-31,pooled_ridge,cash_assets,-0.02062880586379579,coefficient per training SD in target units,0.07426995683569967,0.06986834271822603,0.0508771644947388,0.0056521594573926,0.2735308352926965
variance,2024-12-31,pooled_ridge,debt_assets,-0.03520266061094004,coefficient per training SD in target units,0.29333634855391166,0.11499459119334259,0.2902075575551761,0.0036097113605325,0.5770504166220947
variance,2024-12-31,pooled_ridge,debt_equity,-0.007851238514962226,coefficient per training SD in target units,0.8328475391198806,0.612235012886645,0.6637959906224583,0.0052156864161067,3.3100020708221165
variance,2024-12-31,pooled_ridge,current_ratio,0.006240314513375301,coefficient per training SD in target units,3.2943623001328484,0.6356084393943859,3.2227972050258544,2.129816955684008,4.996100102960644
variance,2024-12-31,pooled_ridge,quick_ratio,-0.00814060041853608,coefficient per training SD in target units,1.7249155450444722,0.7186963496997719,1.4717421765530123,0.8462390287006748,3.655852003346658
variance,2024-12-31,pooled_ridge,earnings_age_days,0.010225628011892085,coefficient per training SD in target units,97.0380787037037,63.41004042811877,90.0,27.0,365.69
variance,2024-12-31,pooled_ridge,earnings_yield,-0.014630587068343234,coefficient per training SD in target units,-0.007896990194719698,0.12726348459762243,0.0257507702929828,-0.5861785501028367,0.20087599644815532
variance,2024-12-31,pooled_ridge,book_yield,0.03885665457501758,coefficient per training SD in target units,0.5189289025833352,0.35818689736758796,0.4617323727980348,0.08959404530949312,1.8987958851636277
variance,2024-12-31,pooled_ridge,sales_yield,0.04382837879356053,coefficient per training SD in target units,0.9471385027148383,0.6413710316778981,0.9005997108933035,0.12226398214281313,3.6722882832396513
variance,2024-12-31,pooled_ridge,fcf_equipment_yield,-0.011472491580911256,coefficient per training SD in target units,0.01744983173965327,0.04883638620074058,0.021889331621312902,-0.1464824863603304,0.12397902573944074
variance,2024-12-31,pooled_ridge,dividend_yield,0.04223050108065529,coefficient per training SD in target units,0.009209080964621206,0.00934576654592971,0.00637946092594995,0.0,0.044409123773435095
variance,2024-12-31,pooled_ridge,earnings_yield_relative,0.01260890022514499,coefficient per training SD in target units,-0.019752055699690556,0.11106804013491929,-0.00282278606177585,-0.5608961618890325,0.23823408147652475
variance,2024-12-31,pooled_ridge,earnings_yield_percentile,0.0355295114489073,coefficient per training SD in target units,0.45605901596052195,0.30868075393913663,0.4333333333333333,0.0,1.0
variance,2024-12-31,pooled_ridge,fcf_equipment_yield_relative,-0.013437757661955894,coefficient per training SD in target units,-0.007569245744842105,0.04144515600053022,-0.0089937278720676,-0.12569129604654947,0.12358123245148761
variance,2024-12-31,pooled_ridge,peer_earnings_yield_gap,-0.024972201813811486,coefficient per training SD in target units,-0.02930496974243327,0.13635728802404032,0.0,-0.6002770053324954,0.18397196702428714
variance,2024-12-31,pooled_ridge,momentum_1,-0.06751914933192345,coefficient per training SD in target units,0.025237999218590094,0.12348337786817086,0.01572804247426305,-0.23500290238589422,0.40406227144271256
variance,2024-12-31,pooled_ridge,momentum_3,-0.04727615277442432,coefficient per training SD in target units,0.07110905217746159,0.21189045223366987,0.055870761484950696,-0.43212780269420853,0.7570900041477678
variance,2024-12-31,pooled_ridge,momentum_6,0.016204566047243785,coefficient per training SD in target units,0.13670360298970388,0.3137666299828205,0.12441590905922265,-0.5717063647045311,1.2876978199017792
variance,2024-12-31,pooled_ridge,momentum_12,-0.02277136016279342,coefficient per training SD in target units,0.2514789705712919,0.43761132331257313,0.23247228826932795,-0.6361665602500733,1.47447478410835
variance,2024-12-31,pooled_ridge,relative_momentum,-0.004325679461445171,coefficient per training SD in target units,0.03400151216460161,0.1949795440553014,0.017056139902423,-0.3873590014641782,0.6793934400585143
variance,2024-12-31,pooled_ridge,industry_momentum_relative,0.0015029330492254017,coefficient per training SD in target units,0.019541464105514304,0.17503946064379042,0.00476223308440635,-0.28290012094763656,0.6363530023073439
variance,2024-12-31,pooled_ridge,vol_21,-0.005687419767278368,coefficient per training SD in target units,0.02617997822346907,0.01141817186093238,0.023553087704060248,0.010515581524106667,0.07200238652576166
variance,2024-12-31,pooled_ridge,vol_63,0.017695618597596566,coefficient per training SD in target units,0.02725525065990007,0.01036082709497036,0.024976850570393,0.013588076818486831,0.07289882856972198
variance,2024-12-31,pooled_ridge,vol_252,-0.002287600776030571,coefficient per training SD in target units,0.02806517977531747,0.008616162298443862,0.02536354314210435,0.017184540865735048,0.055360881517860755
variance,2024-12-31,pooled_ridge,beta_252,0.05002155107256944,coefficient per training SD in target units,1.534553247266031,0.44744049438459405,1.46324779500687,0.9277209652993867,3.0623235067480734
variance,2024-12-31,pooled_ridge,idio_vol,0.014221924333629336,coefficient per training SD in target units,0.02297788258351443,0.006889935462745238,0.021163165491088598,0.01407247468813308,0.043936185284221205
variance,2024-12-31,pooled_ridge,downside_deviation,0.03961173582291393,coefficient per training SD in target units,0.017876842665409946,0.007830807808802945,0.016157144725064798,0.007103478325194962,0.05708346984575997
variance,2024-12-31,pooled_ridge,drawdown_252,-0.053411323575039915,coefficient per training SD in target units,-0.3348487920282989,0.1552596641988848,-0.30133529488879696,-0.7920460045236442,-0.12292887641998959
variance,2024-12-31,pooled_ridge,log_dollar_volume,0.073118590564906,coefficient per training SD in target units,16.916192030329814,1.0545805846512055,16.89908350947968,14.824934667627826,19.138311938509062
variance,2024-12-31,pooled_ridge,turnover,0.03400765815322967,coefficient per training SD in target units,0.009330157420652208,0.005403361208410289,0.0078986072807014,0.002995083040690678,0.029119874446415988
variance,2024-12-31,pooled_ridge,amihud,-0.026639125246145954,coefficient per training SD in target units,0.0013840977303544975,0.0012938935732749643,0.00092385601963585,9.266253584082661e-05,0.0064410058366652315
variance,2024-12-31,pooled_ridge,industry_vol,0.031287365929064496,coefficient per training SD in target units,0.01485150209250428,0.007174522774317178,0.01311896423149795,0.0054649425382569,0.0386792153771432
variance,2024-12-31,pooled_ridge,sector_return,-0.03585529616991279,coefficient per training SD in target units,0.009734882251806241,0.05423088487333036,0.01373834562856795,-0.1385630998008042,0.1236149956516419
variance,2024-12-31,pooled_ridge,semis_return,-0.0019201958375773098,coefficient per training SD in target units,0.022079481541545348,0.07505782828538513,0.02860345654232905,-0.1656268535731566,0.1843982442504355
variance,2024-12-31,pooled_ridge,defense_return,0.0393293706799262,coefficient per training SD in target units,0.012743154325685247,0.05422931641325083,0.01154834670104015,-0.1177425993434564,0.1756769523799017
variance,2024-12-31,pooled_ridge,driver_vol,0.04645047298199275,coefficient per training SD in target units,0.03193542753440189,0.02072643284134787,0.0270973911321279,0.00874569429981863,0.1322644679250645
variance,2024-12-31,pooled_ridge,copper_return,0.010326988687969644,coefficient per training SD in target units,0.008424179082215315,0.05890988181995804,0.00920987031452395,-0.1219795234774724,0.1857437123838436
variance,2024-12-31,pooled_ridge,gold_return,0.007048299390480484,coefficient per training SD in target units,0.00924777946721111,0.03841565702594475,0.005887601543006099,-0.0686789302908172,0.0934027209775254
variance,2024-12-31,pooled_ridge,silver_return,-0.013511748468545663,coefficient per training SD in target units,0.00971627408002074,0.07337597491359599,0.0020929299143044,-0.1272207168282511,0.1829477476370204
variance,2024-12-31,pooled_ridge,gas_return,0.02170559015670697,coefficient per training SD in target units,0.01637087790023923,0.1574598011618581,0.010316521856415701,-0.3698687033687374,0.4527064354245425
variance,2024-12-31,pooled_ridge,oil_return,0.02635852411167261,coefficient per training SD in target units,0.009512491042764696,0.09970008564865623,0.009010826565469851,-0.2503733048664638,0.2587780227865159
variance,2024-12-31,pooled_ridge,revenue_growth_diff,-0.0018037857877919328,coefficient per training SD in target units,0.0011333026114163345,0.05506081280739391,0.0,-0.20534047407663955,0.26843908986291054
variance,2024-12-31,pooled_ridge,operating_margin_diff,-0.015962169810642062,coefficient per training SD in target units,0.0003398641793282039,0.017618529262191637,0.0,-0.0894718478544869,0.06986564480512987
variance,2024-12-31,pooled_ridge,roe_diff,-0.030937640655966082,coefficient per training SD in target units,0.0014780351675100754,0.025728110104492777,0.0,-0.1103314507605261,0.1153003550942826
variance,2024-12-31,pooled_ridge,earnings_yield_diff,0.013692881025241622,coefficient per training SD in target units,0.0006854965879346588,0.026365576669120913,0.0001567506910138,-0.1315748639849371,0.10507466398853658
variance,2024-12-31,pooled_ridge,revenue_growth_lag1,-0.03931936364219612,coefficient per training SD in target units,0.06724110690445449,0.202372684805062,0.0774123697388009,-0.4088869441411441,0.5571243102888672
variance,2024-12-31,pooled_ridge,earnings_yield_lag1,-0.039611140284892626,coefficient per training SD in target units,-0.008060524255488557,0.12735951980750154,0.02579259346887775,-0.5861785501028367,0.20087599644815532
variance,2024-12-31,pooled_ridge,pe_pct_change,-0.02796489797491582,coefficient per training SD in target units,0.004074741552583071,0.21782814727255112,-0.0033929781246005,-0.7558212364996565,1.197144563667251
variance,2024-12-31,pooled_ridge,earnings_yield_z,-0.015472767256587756,coefficient per training SD in target units,-0.14326223324766957,1.4162194881416665,0.00818350758101115,-3.9170770565258084,3.6592789078200427
variance,2024-12-31,pooled_ridge,company_ENTG,0.023281339648192508,coefficient per training SD in target units,0.25,0.4330127018922193,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,company_CRS,0.03616614377696997,coefficient per training SD in target units,0.25,0.4330127018922193,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,company_ATI,0.019189146047969972,coefficient per training SD in target units,0.25,0.4330127018922193,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,revenue_growth missing,0.003142448375126043,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,ebitda_growth missing,0.008660153240062207,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,gross_margin missing,0.00856580427349364,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,operating_margin missing,-0.012563272729166878,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,net_margin missing,-0.048828559724141934,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,ebitda_margin missing,-0.012563272729166875,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,fcf_equipment_assets missing,0.0002314778802793849,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,capex_assets missing,-0.016555544246462026,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,cash_assets missing,0.004146722777289032,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,debt_assets missing,-0.02170135392286549,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,debt_equity missing,-0.021701353922865485,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,sales_yield missing,-0.019386936709386706,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,fcf_equipment_yield missing,0.00023147788027938392,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,dividend_yield missing,0.0031857606964551554,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,earnings_yield_relative missing,0.024290239678564755,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,earnings_yield_percentile missing,0.024290239678564755,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,fcf_equipment_yield_relative missing,-0.009925646330320042,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,revenue_growth_diff missing,0.00204247464425448,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,operating_margin_diff missing,-0.01051643355028576,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,revenue_growth_lag1 missing,0.0019347615883055942,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,pooled_ridge,pe_pct_change missing,0.027750563135445057,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,panel_company_effects,revenue_growth,-0.14185801343118495,coefficient per training SD in target units,0.06882558111740197,0.2013879623389089,0.0778794681402175,-0.4088869441411441,0.5571243102888672
variance,2024-12-31,panel_company_effects,operating_margin,0.044477838910775044,coefficient per training SD in target units,0.05300484690100974,0.12075118940983746,0.0681545652546313,-0.43363283939853475,0.2425724490306754
variance,2024-12-31,panel_company_effects,earnings_yield,-0.05088910034212161,coefficient per training SD in target units,-0.007896990194719698,0.12726348459762243,0.0257507702929828,-0.5861785501028367,0.20087599644815532
variance,2024-12-31,panel_company_effects,market_return,-0.14701094823381347,coefficient per training SD in target units,0.012456194830446384,0.04328521785209156,0.0179978264556993,-0.092445765606017,0.108776790804292
variance,2024-12-31,panel_company_effects,industry_relative,-0.05288809518206421,coefficient per training SD in target units,0.004688448637987021,0.043952453332250306,0.003442324933725,-0.1018556038820633,0.1329347875982418
variance,2024-12-31,panel_company_effects,driver_return,0.042714110480538615,coefficient per training SD in target units,0.014309232212805572,0.1396613299118194,0.00920987031452395,-0.3698687033687374,0.4527064354245425
variance,2024-12-31,panel_company_effects,company_ENTG,0.09511036573639162,coefficient per training SD in target units,0.25,0.4330127018922193,0.0,0.0,1.0
variance,2024-12-31,panel_company_effects,company_CRS,0.2092663667867255,coefficient per training SD in target units,0.25,0.4330127018922193,0.0,0.0,1.0
variance,2024-12-31,panel_company_effects,company_ATI,0.22718766478542932,coefficient per training SD in target units,0.25,0.4330127018922193,0.0,0.0,1.0
variance,2024-12-31,panel_company_effects,revenue_growth missing,-0.34353799289216475,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
variance,2024-12-31,panel_company_effects,operating_margin missing,-0.30594492066448237,coefficient per training SD in target units,0.0,1.0,0.0,0.0,1.0
return,2025-01-31,pooled_ridge,market_return,0.0024603809799614573,coefficient per training SD in target units,0.012121182752169645,0.04322663733346398,0.0178947483018112,-0.092445765606017,0.108776790804292
return,2025-01-31,pooled_ridge,market_vol,-0.0011873101792373778,coefficient per training SD in target units,0.009031935794625785,0.004695889649871855,0.0076664078402759,0.0031596517992772,0.0254517784459394
return,2025-01-31,pooled_ridge,smallcap_return,0.0015816382046346987,coefficient per training SD in target units,0.009182701145915295,0.05767262033282349,0.0115752686956767,-0.1197214358052276,0.1384764344090912
return,2025-01-31,pooled_ridge,yield_10y,-0.0006634633101302427,coefficient per training SD in target units,0.025181192673674364,0.011018828823003654,0.0236999988555908,0.0062699997425079,0.0461399984359741
return,2025-01-31,pooled_ridge,yield_short,0.0035945507900719915,coefficient per training SD in target units,0.019443853305943195,0.018760436598327712,0.0149000000953674,8.0000003799796e-05,0.0531300020217895
return,2025-01-31,pooled_ridge,yield_10y_change,-0.0018515631504897863,coefficient per training SD in target units,0.00020412841521271147,0.002390586211673285,0.0001599991321563,-0.0060400009155273,0.0051699972152709
return,2025-01-31,pooled_ridge,term_spread,-0.005876702141191979,coefficient per training SD in target units,0.005753394418284955,0.009856315742084574,0.0076900000870227,-0.0144300007820129,0.0207799988985061
return,2025-01-31,pooled_ridge,vix,0.00042979281694475774,coefficient per training SD in target units,0.18332477062120345,0.06495949330466112,0.1685000038146972,0.1018000030517577,0.3915999984741211
return,2025-01-31,pooled_ridge,real_yield,0.00973593051553532,coefficient per training SD in target units,0.0049605504587155935,0.009463343265043332,0.0046999999999999,-0.0108,0.0224
return,2025-01-31,pooled_ridge,real_yield_change,0.003753107271681882,coefficient per training SD in target units,0.00012844036697248255,0.0020107094801130043,-0.0002,-0.0038,0.0063
return,2025-01-31,pooled_ridge,eurusd_return,-0.0019447455166844761,coefficient per training SD in target units,5.226274948856863e-05,0.0185062904681707,-0.0007503960562742,-0.0365301892061876,0.039177059537343
return,2025-01-31,pooled_ridge,dollar_return,0.004522720170954368,coefficient per training SD in target units,0.0007558717433352985,0.017896267422521636,0.0022609721219057,-0.036825011759237,0.0355506847233562
return,2025-01-31,pooled_ridge,revenue_growth,0.0030135135505912594,coefficient per training SD in target units,0.068472513339743,0.20060988477190966,0.0778794681402175,-0.4083227538102063,0.5571243102888672
return,2025-01-31,pooled_ridge,eps_change_price,-0.0034420920231383483,coefficient per training SD in target units,-0.0010048073889963446,0.04065653605543669,0.0023154008172250502,-0.2000943656802532,0.15284940344876455
return,2025-01-31,pooled_ridge,loss_transition,0.00044364774363678537,coefficient per training SD in target units,0.3394495412844037,0.47352249176381433,0.0,0.0,1.0
return,2025-01-31,pooled_ridge,ebitda_growth,-0.0006792561686542353,coefficient per training SD in target units,0.007318965409044017,1.8028357775910495,0.1723496590204587,-11.343437862950058,9.926868893898838
return,2025-01-31,pooled_ridge,gross_margin,0.0032165548904336885,coefficient per training SD in target units,0.2318996306792329,0.13107904041049784,0.187841741667792,0.0113323945550861,0.4693624255293891
return,2025-01-31,pooled_ridge,operating_margin,0.0049956080730127,coefficient per training SD in target units,0.05360166297171876,0.1203564792472755,0.0681545652546313,-0.4329576875094824,0.2425724490306754
return,2025-01-31,pooled_ridge,net_margin,0.0073196351367162136,coefficient per training SD in target units,0.022025368746622247,0.11406400689541911,0.0434347908151918,-0.5322802547421305,0.182066995878733
return,2025-01-31,pooled_ridge,ebitda_margin,0.004846994016457172,coefficient per training SD in target units,0.10963091675621246,0.12626048836252438,0.1107151230949589,-0.38315190254417963,0.3045919131911015
return,2025-01-31,pooled_ridge,roa,0.005472808196168864,coefficient per training SD in target units,0.02385929776692065,0.07031871643953995,0.03616176272325685,-0.3048592138941551,0.1339290741509416
return,2025-01-31,pooled_ridge,roe,0.00518283282892305,coefficient per training SD in target units,0.03703995457119762,0.22552852724112957,0.0752842297653238,-1.1722494926810216,0.3325282826998856
return,2025-01-31,pooled_ridge,cfo_assets,0.004927197203205759,coefficient per training SD in target units,0.07104699672822212,0.04729555391863048,0.0714389218789343,-0.0265643575056738,0.1664835545053261
return,2025-01-31,pooled_ridge,fcf_equipment_assets,0.005061522008111455,coefficient per training SD in target units,0.029144562673752702,0.04350196915327881,0.0237761409190544,-0.0595304585636423,0.1144995856540513
return,2025-01-31,pooled_ridge,capex_assets,-0.014935964885561733,coefficient per training SD in target units,0.040463697067046056,0.010835057166222543,0.0388716200407767,0.0216339201357422,0.07085842293557917
return,2025-01-31,pooled_ridge,cash_assets,0.005284273320024062,coefficient per training SD in target units,0.07400563385576293,0.06960401812089784,0.0508771644947388,0.0056521594573926,0.2724921019905677
return,2025-01-31,pooled_ridge,debt_assets,-0.00283235771658403,coefficient per training SD in target units,0.2938794557302056,0.1148997760631456,0.2902075575551761,0.0036097113605325,0.5770504166220947
return,2025-01-31,pooled_ridge,debt_equity,-0.0009134171205196263,coefficient per training SD in target units,0.8329578550487104,0.6099094724416251,0.6637959906224583,0.0052156864161067,3.3100020708221165
return,2025-01-31,pooled_ridge,current_ratio,0.010497480826938582,coefficient per training SD in target units,3.2936102698135836,0.6337449737251775,3.221910326259664,2.129816955684008,4.996100102960644
return,2025-01-31,pooled_ridge,quick_ratio,0.0014205760897911509,coefficient per training SD in target units,1.7240746128649576,0.7159826474468084,1.4717421765530123,0.8473993371044855,3.655852003346658
return,2025-01-31,pooled_ridge,earnings_age_days,0.00806237731587425,coefficient per training SD in target units,97.00516055045871,63.117538179904116,90.0,27.0,365.65
return,2025-01-31,pooled_ridge,earnings_yield,-0.010885041669633059,coefficient per training SD in target units,-0.007536258613337997,0.12671346140274714,0.02579259346887775,-0.5858440713842442,0.20042619612081752
return,2025-01-31,pooled_ridge,book_yield,0.0018497427672936558,coefficient per training SD in target units,0.5167343373455824,0.35739709504522227,0.4609967074181731,0.08970132245649937,1.8987084588870748
return,2025-01-31,pooled_ridge,sales_yield,0.0046763804888061275,coefficient per training SD in target units,0.9423647045336814,0.6401299497026033,0.8837464591408917,0.12231396045100172,3.66672041590523
return,2025-01-31,pooled_ridge,fcf_equipment_yield,-0.002970848815760448,coefficient per training SD in target units,0.017444400372542357,0.048602457616344005,0.021889331621312902,-0.14595470526403692,0.12395073899981691
return,2025-01-31,pooled_ridge,dividend_yield,0.0012518338416448965,coefficient per training SD in target units,0.009148791500596543,0.009317475200381894,0.0062644956940333,0.0,0.04428748244707313
return,2025-01-31,pooled_ridge,earnings_yield_relative,-0.014314767125699788,coefficient per training SD in target units,-0.019423674030907986,0.11056963997879034,-0.00255480304579435,-0.5604663773925335,0.2368230668008984
return,2025-01-31,pooled_ridge,earnings_yield_percentile,-0.0005212840617957137,coefficient per training SD in target units,0.4568826335510982,0.30782059090525554,0.4333333333333333,0.0,1.0
return,2025-01-31,pooled_ridge,fcf_equipment_yield_relative,-0.0028029968113279366,coefficient per training SD in target units,-0.0074789244323201515,0.04126254272383469,-0.0089543918563454,-0.12511711009434995,0.12354640440517282
return,2025-01-31,pooled_ridge,peer_earnings_yield_gap,-0.0015599131479873635,coefficient per training SD in target units,-0.02903599293855262,0.1357675590363066,0.0,-0.6002755810356138,0.1839467482023382
return,2025-01-31,pooled_ridge,momentum_1,-0.007055203638251517,coefficient per training SD in target units,0.024047777808404617,0.12355619603694853,0.014518933067417,-0.23473260360522405,0.4037206515821049
return,2025-01-31,pooled_ridge,momentum_3,-0.007911495382079532,coefficient per training SD in target units,0.06967236053193523,0.21158159273945742,0.054720954193493945,-0.43083798923514566,0.7567104863009047
return,2025-01-31,pooled_ridge,momentum_6,0.005537589520016858,coefficient per training SD in target units,0.13588286923891257,0.3136834191476078,0.1225592143212038,-0.570604358397987,1.2854068283344013
return,2025-01-31,pooled_ridge,momentum_12,-0.005392722638426815,coefficient per training SD in target units,0.2519697953531179,0.4402323830634338,0.22892715426064936,-0.6358559832535545,1.474065466445786
return,2025-01-31,pooled_ridge,relative_momentum,0.00763757546514762,coefficient per training SD in target units,0.03267133118596334,0.19475759525672875,0.01645341309256145,-0.3868460859533931,0.6793208673862069
return,2025-01-31,pooled_ridge,industry_momentum_relative,-0.003595674626391695,coefficient per training SD in target units,0.018979184541503432,0.17452028808088116,0.0035955482674419996,-0.2827790431527269,0.6362032033437833
return,2025-01-31,pooled_ridge,vol_21,0.005978028468548667,coefficient per training SD in target units,0.026115096495938548,0.011394638721264921,0.023505881761841402,0.01052312303804398,0.0719903358331955
return,2025-01-31,pooled_ridge,vol_63,-0.003761840717832194,coefficient per training SD in target units,0.02723077077400374,0.010296626488984306,0.024976850570393,0.01359047382520272,0.0724913671742021
return,2025-01-31,pooled_ridge,vol_252,0.00914770924805807,coefficient per training SD in target units,0.028039549723716917,0.008579893363004147,0.02536354314210435,0.017187302205037364,0.055324878423173726
return,2025-01-31,pooled_ridge,beta_252,-0.0020811849516729716,coefficient per training SD in target units,1.535337815409547,0.44705617187834507,1.4642762489235346,0.9277418306572803,3.062085107924013
return,2025-01-31,pooled_ridge,idio_vol,0.002363548905290701,coefficient per training SD in target units,0.022964571567073842,0.006860594823897268,0.021163165491088598,0.014076274603086315,0.04390931107934433
return,2025-01-31,pooled_ridge,downside_deviation,0.009607904942621688,coefficient per training SD in target units,0.017879647357693887,0.007789903612887311,0.016221302118024902,0.00711504447313057,0.05696365547767806
return,2025-01-31,pooled_ridge,drawdown_252,-0.0005654510864642877,coefficient per training SD in target units,-0.33412598489620116,0.15484475993030655,-0.3005066414119353,-0.7920460045236442,-0.1243232043994078
return,2025-01-31,pooled_ridge,log_dollar_volume,-0.010356030220540293,coefficient per training SD in target units,16.927536363863968,1.0620211044540429,16.9125021664247,14.828292738725743,19.138157830752814
return,2025-01-31,pooled_ridge,turnover,0.004670923201497407,coefficient per training SD in target units,0.009357496359289308,0.005414503381972773,0.0079436479702864,0.00299808682303923,0.02910645825797726
return,2025-01-31,pooled_ridge,amihud,0.01641403348660755,coefficient per training SD in target units,0.0013762060546477805,0.001290288018518681,0.0009145673695747001,9.273155368300971e-05,0.006395282026860064
return,2025-01-31,pooled_ridge,industry_vol,-0.008535746206694663,coefficient per training SD in target units,0.014856503608496814,0.007150375630565933,0.01311896423149795,0.0054649425382569,0.0386792153771432
return,2025-01-31,pooled_ridge,sector_return,-0.00838201246082813,coefficient per training SD in target units,0.008658137822766377,0.05512912306495469,0.0125927806259582,-0.1385630998008042,0.1236149956516419
return,2025-01-31,pooled_ridge,semis_return,-0.005169618567050717,coefficient per training SD in target units,0.02189522067213193,0.07473726844610873,0.028155652191826,-0.1656268535731566,0.1843982442504355
return,2025-01-31,pooled_ridge,defense_return,0.002108916449804197,coefficient per training SD in target units,0.012048657740797991,0.054460351860141226,0.0097886741125978,-0.1177425993434564,0.1756769523799017
return,2025-01-31,pooled_ridge,driver_vol,0.015721551522756713,coefficient per training SD in target units,0.03200314057420983,0.02071289449978279,0.0272250064173199,0.00869665764800537,0.1322644679250645
return,2025-01-31,pooled_ridge,copper_return,-0.006149668251616021,coefficient per training SD in target units,0.008298393226000908,0.05865359891484691,0.0091814674195582,-0.1219795234774724,0.1857437123838436
return,2025-01-31,pooled_ridge,gold_return,0.005038071666136213,coefficient per training SD in target units,0.009087177684236225,0.038275439044943134,0.0058206060843812,-0.0686789302908172,0.0934027209775254
return,2025-01-31,pooled_ridge,silver_return,0.003379865856378113,coefficient per training SD in target units,0.009320927721622359,0.07315407817913132,0.0017289290749036,-0.1272207168282511,0.1829477476370204
return,2025-01-31,pooled_ridge,gas_return,-0.009444102600559104,coefficient per training SD in target units,0.01831669053299394,0.15803491081854248,0.0150423370430297,-0.3698687033687374,0.4527064354245425
return,2025-01-31,pooled_ridge,oil_return,0.006617839665238808,coefficient per training SD in target units,0.009728271369030128,0.09926702392810362,0.0092521360000854,-0.2503733048664638,0.2587780227865159
return,2025-01-31,pooled_ridge,revenue_growth_diff,-0.0020376374125811894,coefficient per training SD in target units,0.0011316205248890169,0.054697147668143084,0.0,-0.20379379477756276,0.26765237470778475
return,2025-01-31,pooled_ridge,operating_margin_diff,-0.00029001438328517644,coefficient per training SD in target units,0.0003300387100018972,0.017508880332575086,0.0,-0.08945095423124348,0.06925986160009506
return,2025-01-31,pooled_ridge,roe_diff,-0.006256318765793664,coefficient per training SD in target units,0.0014675716928218637,0.025594411922809295,0.0,-0.1100387493237306,0.11527766679868309
return,2025-01-31,pooled_ridge,earnings_yield_diff,-0.0075990531974664405,coefficient per training SD in target units,0.0007091481741070705,0.02622287949115038,0.0002071347835017,-0.1314025109194639,0.10478421103228357
return,2025-01-31,pooled_ridge,revenue_growth_lag1,0.006534451742862664,coefficient per training SD in target units,0.06690257558746475,0.2015866678284585,0.0774123697388009,-0.4083227538102063,0.5571243102888672
