ticker,task,window,date,model,parameter,validation_loss,inner_origins,first_inner_origin,labels_matured,horizon,stage,order,train_rows
ENTG,return,rolling84,2024-12-31,ridge_rolling84,10.0,0.0159547955329531,24,2022-12-31,True,,tuning_return_ENTG,,84.0
ENTG,return,rolling84,2024-12-31,ridge_rolling84,100.0,0.0150320997842653,24,2022-12-31,True,,tuning_return_ENTG,,84.0
ENTG,market_relative_return,expanding,2024-12-31,core_ridge,intercept_only,0.0123484391791253,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,core_ridge,0.0001,0.0134291985204551,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,core_ridge,0.001,0.0134251902464043,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,core_ridge,0.01,0.0133864232248899,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,core_ridge,0.1,0.0130989460819908,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,core_ridge,1.0,0.0124988866827849,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,core_ridge,10.0,0.0123544629185498,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,core_ridge,100.0,0.0123486841649994,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,ridge_full,intercept_only,0.0123484391791253,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,ridge_full,0.0001,0.1181963892354708,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,ridge_full,0.001,0.0349268018946226,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,ridge_full,0.01,0.0259432021216178,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,ridge_full,0.1,0.0192043928435994,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,ridge_full,1.0,0.0139529373738372,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,ridge_full,10.0,0.012829339995374,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,ridge_full,100.0,0.0124278459626871,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,boost_full,intercept_only,0.0123484391791253,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,boost_full,0,0.0129060804208137,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,market_relative_return,expanding,2024-12-31,boost_full,1,0.014590104088243,24,2022-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge,0.0001,0.0090826305437507,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge,0.001,0.0090813066562007,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge,0.01,0.0090684509330051,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge,0.1,0.0089698019612114,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge,1.0,0.0087569491018486,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge,10.0,0.0088032405417471,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge,100.0,0.0088410688323033,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,ridge_full,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,ridge_full,0.0001,0.0540053020895883,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,ridge_full,0.001,0.0357783345647738,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,ridge_full,0.01,0.0310194231775243,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,ridge_full,0.1,0.0176388570677427,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,ridge_full,1.0,0.0102385394179583,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,ridge_full,10.0,0.0090029146380585,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,ridge_full,100.0,0.0088477261564087,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,lasso_full,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,lasso_full,0.0001,0.0716381911099822,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,lasso_full,0.001,0.0387934386209968,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,lasso_full,0.01,0.0273193433949439,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,lasso_full,0.1,0.010819035359381,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,lasso_full,1.0,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,lasso_full,10.0,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,lasso_full,100.0,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.0001, 0.2)",0.0565149947704601,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.0001, 0.5)",0.0605685004554076,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.0001, 0.8)",0.0662457815185623,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.001, 0.2)",0.036042543455029,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.001, 0.5)",0.0367690127425608,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.001, 0.8)",0.0380778743475531,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.01, 0.2)",0.0305942960573303,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.01, 0.5)",0.0293678504696845,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.01, 0.8)",0.0283700100253625,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.1, 0.2)",0.0138632333499096,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.1, 0.5)",0.0115331983258416,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(0.1, 0.8)",0.0111621999900029,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(1.0, 0.2)",0.0089664756925584,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(1.0, 0.5)",0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(1.0, 0.8)",0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(10.0, 0.2)",0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(10.0, 0.5)",0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(10.0, 0.8)",0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(100.0, 0.2)",0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(100.0, 0.5)",0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,elastic_full,"(100.0, 0.8)",0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,forest_full,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,forest_full,0,0.0092951725024658,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,forest_full,1,0.0089416505776205,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,boost_full,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,boost_full,0,0.0103639388363098,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,boost_full,1,0.0118417343139651,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag1,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag1,0.0001,0.0107488551620779,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag1,0.001,0.0106900394583185,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag1,0.01,0.0102850792902469,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag1,0.1,0.0094203673438234,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag1,1.0,0.0087409783141911,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag1,10.0,0.0087683441287908,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag1,100.0,0.0088367199799623,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag3,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag3,0.0001,0.0118733703144371,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag3,0.001,0.0117740904159322,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag3,0.01,0.0110769274058202,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag3,0.1,0.0095182560793387,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag3,1.0,0.0084763748708121,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag3,10.0,0.0086559805370431,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,distributed_lag3,100.0,0.0088228439168206,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge_financial_ext,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge_financial_ext,0.0001,0.0099778805744709,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge_financial_ext,0.001,0.009969719979318,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge_financial_ext,0.01,0.0098953878201541,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge_financial_ext,0.1,0.0094458281218761,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge_financial_ext,1.0,0.0087859426046806,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge_financial_ext,10.0,0.0087903836773374,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,core_ridge_financial_ext,100.0,0.008839075803982,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A1_market,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A1_market,0.0001,0.0102878841621691,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A1_market,0.001,0.0102477085417124,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A1_market,0.01,0.0101090357152342,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A1_market,0.1,0.0097269049478727,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A1_market,1.0,0.009181830726309,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A1_market,10.0,0.0088369701142854,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A1_market,100.0,0.0088406140180636,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A2_financial,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A2_financial,0.0001,0.0144048822465435,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A2_financial,0.001,0.0131825070866719,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A2_financial,0.01,0.0123444623841068,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A2_financial,0.1,0.0105848399487529,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A2_financial,1.0,0.0098184468536368,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A2_financial,10.0,0.0090904388856228,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A2_financial,100.0,0.008877199998986,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A3_valuation,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A3_valuation,0.0001,0.0205475984603357,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A3_valuation,0.001,0.0185348930589006,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A3_valuation,0.01,0.0133386152400825,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A3_valuation,0.1,0.0098686427206979,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A3_valuation,1.0,0.0092610640121177,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A3_valuation,10.0,0.0089292669257466,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A3_valuation,100.0,0.0088530176689474,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A4_momentum,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A4_momentum,0.0001,0.0267112351522837,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A4_momentum,0.001,0.0231288949589358,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A4_momentum,0.01,0.0163486893708038,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A4_momentum,0.1,0.0114793191469468,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A4_momentum,1.0,0.0095987015169521,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A4_momentum,10.0,0.0090213570335597,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A4_momentum,100.0,0.0088654942273322,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A5_risk,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A5_risk,0.0001,0.0318939302318978,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A5_risk,0.001,0.0272355790994433,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A5_risk,0.01,0.0206398902784298,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A5_risk,0.1,0.0125848855055873,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A5_risk,1.0,0.0095725810193111,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A5_risk,10.0,0.0089546145404541,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A5_risk,100.0,0.0088480922037346,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A6_industry,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A6_industry,0.0001,0.0360148319910009,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A6_industry,0.001,0.0309507785468578,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A6_industry,0.01,0.0232228011012852,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A6_industry,0.1,0.0136250841752903,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A6_industry,1.0,0.0098378040915225,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A6_industry,10.0,0.0090259020478533,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A6_industry,100.0,0.0088562766954407,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A7_business,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A7_business,0.0001,0.0365163936771193,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A7_business,0.001,0.0322939506779625,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A7_business,0.01,0.0244512575128874,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A7_business,0.1,0.0136192310764962,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A7_business,1.0,0.0096846477262014,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A7_business,10.0,0.0090358059622629,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A7_business,100.0,0.0088604336374503,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A8_transform,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A8_transform,0.0001,0.0540053020895883,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A8_transform,0.001,0.0357783345647738,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A8_transform,0.01,0.0310194231775243,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A8_transform,0.1,0.0176388570677427,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A8_transform,1.0,0.0102385394179583,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A8_transform,10.0,0.0090029146380585,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A8_transform,100.0,0.0088477261564087,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A9_interaction,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A9_interaction,0.0001,0.056007301592407,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A9_interaction,0.001,0.0354579079204945,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A9_interaction,0.01,0.0315984613685392,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A9_interaction,0.1,0.0177690672163398,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A9_interaction,1.0,0.0101945129707879,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A9_interaction,10.0,0.0089537334074537,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,A9_interaction,100.0,0.0088382298416301,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P1_financial,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P1_financial,0.0001,0.0112572703575746,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P1_financial,0.001,0.0101391857757164,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P1_financial,0.01,0.0093327607344984,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P1_financial,0.1,0.0090620543064951,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P1_financial,1.0,0.0093369075407208,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P1_financial,10.0,0.0090823922277142,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P1_financial,100.0,0.0088826803828638,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P2_valuation,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P2_valuation,0.0001,0.0274472012880593,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P2_valuation,0.001,0.0182865544383369,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P2_valuation,0.01,0.0096927449982897,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P2_valuation,0.1,0.0089112571399274,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P2_valuation,1.0,0.0088911993982884,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P2_valuation,10.0,0.0089158162993496,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P2_valuation,100.0,0.0088581146273371,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P3_transform,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P3_transform,0.0001,0.0294987360778504,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P3_transform,0.001,0.0219307082588286,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P3_transform,0.01,0.0176625497978138,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P3_transform,0.1,0.0126175867824277,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P3_transform,1.0,0.0092469149438996,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P3_transform,10.0,0.008864550520539,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P3_transform,100.0,0.0088445405237577,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P4_market,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P4_market,0.0001,0.0381721377420167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P4_market,0.001,0.0321311359791909,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P4_market,0.01,0.023349155318986,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P4_market,0.1,0.01524412995672,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P4_market,1.0,0.0101391342755861,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P4_market,10.0,0.0089160389710288,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P4_market,100.0,0.0088338810503237,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P5_industry,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P5_industry,0.0001,0.042750527344152,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P5_industry,0.001,0.0352646803092222,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P5_industry,0.01,0.0301815980590433,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P5_industry,0.1,0.0175043667803973,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P5_industry,1.0,0.0103949006387909,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P5_industry,10.0,0.0089922585889338,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P5_industry,100.0,0.0088435225560777,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P6_business,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P6_business,0.0001,0.0540053020895883,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P6_business,0.001,0.0357783345647738,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P6_business,0.01,0.0310194231775243,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P6_business,0.1,0.0176388570677427,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P6_business,1.0,0.0102385394179583,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P6_business,10.0,0.0090029146380585,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,P6_business,100.0,0.0088477261564087,24,2023-12-31,True,,tuning_return_ENTG,,
ENTG,return,expanding,2025-12-31,financial_only,intercept_only,0.008846473228167,24,2023-12-31,True,,tuning_return_ENTG,,
