task,horizon,ticker,model,excluded_fallbacks,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,root_variance_rmse,root_variance_mae,root_variance_correlation
variance,1,MTRN,historical_variance63,0,44,0.0009151447540973972,0.0005113276875002137,0.0,-0.00013087163131298636,0.4554581993024681,0,2023-01-31,2026-08-31,,,,,0.2967417914874257,0.011310238751086254,0.008279413787670218,0.3624456297059609
variance,1,MTRN,panel_company_effects,0,44,0.0010572186377471112,0.000524649098413784,-0.3345966560759899,-0.0002527324419378432,-0.1899096153152481,0,2023-01-31,2026-08-31,,,,,0.5023164721738442,0.012858142455749571,0.008537560996819689,-0.16928357141206374
variance,1,MTRN,pooled_boost,0,44,0.0009979502060237008,0.0005703308264240841,-0.18915414835165545,-3.0175093511293183e-05,0.07718950348903089,0,2023-01-31,2026-08-31,,,,,0.3433351392583864,0.012406910990984742,0.009316839291103572,0.006842984280299229
variance,1,MTRN,pooled_forest,0,44,0.0009795689693628408,0.0004917819196771183,-0.14575153889356152,-0.00022277696206256362,0.38425521492119896,0,2023-01-31,2026-08-31,,,,,0.3177915898277784,0.011500788313476396,0.00784164791322136,0.3649251210522279
variance,1,MTRN,pooled_ridge,0,44,0.0009744248224345187,0.0005536902465193636,-0.13374944679601253,-0.0001182800445557727,0.2740689663601772,0,2023-01-31,2026-08-31,,,,,0.3367233329113844,0.011973179543507797,0.00906847585237649,0.17169381659513938
variance,1,MTRN,pooled_variance_external,0,44,0.000976660940777025,0.0004907958262347546,-0.13895889296816555,-0.0001760108514028,0.352923663683284,0,2023-01-31,2026-08-31,,,,,0.30634144718890505,0.011439906197166361,0.007831968626343307,0.3701167824406349
variance,1,MTRN,pooled_variance_persistence,0,44,0.0009867409166216755,0.0005366778771991865,-0.16259027383711322,-8.040051782571364e-05,0.21689516953636312,0,2023-01-31,2026-08-31,,,,,0.3240187365490082,0.011962297444753868,0.00871096924905595,0.1861462162322394
variance,1,MTRN,variance_boost,0,44,0.0010228109970781838,0.0004954543240527932,-0.2491402100157878,-0.000282253393203825,0.18426046678556943,0,2023-01-31,2026-08-31,,,,,0.40768230378624626,0.012123001983141604,0.00786920885143807,0.25602351599154943
variance,1,MTRN,variance_forest,0,44,0.000984393867125273,0.0005068213393158842,-0.15706620628023682,-0.0002613092481028477,0.39255514105293204,0,2023-01-31,2026-08-31,,,,,0.34957545151586805,0.011746718688115675,0.008125960725705629,0.32061985723060243
variance,1,MTRN,variance_ridge,0,44,0.0010220802278528764,0.0005039648416475545,-0.24735589770480226,-0.0002714145512907273,0.20920099014310978,0,2023-01-31,2026-08-31,,,,,0.38753752320317303,0.012079859583351905,0.008099201791520676,0.2295560128012214
variance,1,MTRN,variance_ridge_external,0,44,0.001012802790866211,0.000501574081879716,-0.22481413510073112,-0.00023994972861678406,0.20121514726375156,0,2023-01-31,2026-08-31,,,,,0.3660028838579668,0.011934781237371071,0.008018604357783767,0.24073063302062944
variance,1,MTRN,variance_ridge_market,0,44,0.0010187269936853935,0.0004993752479360386,-0.239184689510763,-0.00026094011009707044,0.22988042316438223,0,2023-01-31,2026-08-31,,,,,0.37881502247796656,0.01201911877576455,0.007987085789327,0.2552161019485341
variance,1,MTRN,variance_ridge_persistence,0,44,0.0010225193092844474,0.0005181077385292477,-0.24842784575969334,-0.000218746239315875,0.13936558576227107,0,2023-01-31,2026-08-31,,,,,0.3877852263279173,0.012181528000408974,0.008388913707140533,0.02263994305878205
