ticker,date,model,aic,bic,mu,omega,alpha[1],beta[1],alpha,beta,gamma,external_scale,loglike,variable,effect,effect_type,center,scale,impute,clip_lo,clip_hi
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,revenue_growth_diff,0.0,"training impurity importance, noncausal",-0.0012296268329438247,0.04089833854828992,0.0,-0.2020910005810847,0.12127687013064849
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,operating_margin_diff,0.0,"training impurity importance, noncausal",1.0577179275448425e-05,0.012065808965561512,0.0,-0.0571408852500703,0.03431887021644939
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,roe_diff,0.0,"training impurity importance, noncausal",-0.00019147876746726612,0.017451253521265902,0.0,-0.08217640563276549,0.04928062693125952
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,earnings_yield_diff,0.0,"training impurity importance, noncausal",-0.0002920524134651134,0.004138474035504738,1.5795344404185272e-05,-0.014834511514359612,0.007438088118797126
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,revenue_growth_lag1,0.0,"training impurity importance, noncausal",0.12173087250052846,0.17269879344150404,0.1363362312075773,-0.1641063057515427,0.714995694512272
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,earnings_yield_lag1,0.01328593507786499,"training impurity importance, noncausal",0.02681235661863762,0.01140456936692681,0.0251991621007173,-0.00030082221855963996,0.04984089538279937
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,pe_pct_change,0.0,"training impurity importance, noncausal",0.01515984284703186,0.17723356338185908,-0.0027855789573232,-0.44652347300540224,0.6689174822396524
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,earnings_yield_z,0.0,"training impurity importance, noncausal",-0.12686668462380957,1.0470690465404628,0.0217200965516285,-3.2156829685317776,2.439875334917967
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,eps_growth missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,cash_assets missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,debt_assets missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,debt_equity missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,payout missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,dividend_yield missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,earnings_yield_relative missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,earnings_yield_percentile missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
ENTG,2026-03-31,variance_boost,,,,,,,,,,,,fcf_equipment_yield_relative missing,0.0,"training impurity importance, noncausal",0.0,1.0,0.0,0.0,1.0
