ticker,date,model,parameter,validation_mse,order
ENTG,2023-12-31,P5_industry,10.0,0.03317820187905852,
ENTG,2023-12-31,P5_industry,100.0,0.027556785192723074,
ENTG,2023-12-31,P6_business,0.01,0.21313160904180375,
ENTG,2023-12-31,P6_business,0.1,0.07535663178037416,
ENTG,2023-12-31,P6_business,1.0,0.04819869407324481,
ENTG,2023-12-31,P6_business,10.0,0.03353228616170995,
ENTG,2023-12-31,P6_business,100.0,0.027424392715419865,
ENTG,2023-12-31,financial_only,0.01,0.07089740808858742,
ENTG,2023-12-31,financial_only,0.1,0.026937858198510033,
ENTG,2023-12-31,financial_only,1.0,0.03330545598053387,
ENTG,2023-12-31,financial_only,10.0,0.031002541492022043,
ENTG,2023-12-31,financial_only,100.0,0.02384886028192948,
ENTG,2023-12-31,financial_valuation,0.01,0.4617781657842947,
ENTG,2023-12-31,financial_valuation,0.1,0.24971549707150234,
ENTG,2023-12-31,financial_valuation,1.0,0.13115053736598922,
ENTG,2023-12-31,financial_valuation,10.0,0.052722512272442484,
ENTG,2023-12-31,financial_valuation,100.0,0.02605303780977899,
ENTG,2023-12-31,without_market,0.01,0.3869934292544075,
ENTG,2023-12-31,without_market,0.1,0.11860022307659186,
ENTG,2023-12-31,without_market,1.0,0.05245357378671362,
ENTG,2023-12-31,without_market,10.0,0.032457694881031535,
ENTG,2023-12-31,without_market,100.0,0.025279727049543205,
ENTG,2023-12-31,without_financial,0.01,0.1418664115675307,
ENTG,2023-12-31,without_financial,0.1,0.12441972281155893,
ENTG,2023-12-31,without_financial,1.0,0.08255350175435405,
ENTG,2023-12-31,without_financial,10.0,0.04872280943710278,
ENTG,2023-12-31,without_financial,100.0,0.030080375882084853,
ENTG,2023-12-31,without_valuation,0.01,0.0992895268715705,
ENTG,2023-12-31,without_valuation,0.1,0.0425109680755002,
ENTG,2023-12-31,without_valuation,1.0,0.03482579346740524,
ENTG,2023-12-31,without_valuation,10.0,0.02812585011123431,
ENTG,2023-12-31,without_valuation,100.0,0.02592120013145384,
ENTG,2023-12-31,without_momentum,0.01,0.5408347293312957,
ENTG,2023-12-31,without_momentum,0.1,0.07856874502070374,
ENTG,2023-12-31,without_momentum,1.0,0.04330248429375779,
ENTG,2023-12-31,without_momentum,10.0,0.02872909027650603,
ENTG,2023-12-31,without_momentum,100.0,0.025457431796980175,
ENTG,2023-12-31,without_risk,0.01,0.2195057720801963,
ENTG,2023-12-31,without_risk,0.1,0.0785729874622601,
ENTG,2023-12-31,without_risk,1.0,0.07197078289940782,
ENTG,2023-12-31,without_risk,10.0,0.04494895759107854,
ENTG,2023-12-31,without_risk,100.0,0.027884738255035096,
ENTG,2023-12-31,without_industry,0.01,0.29002833064437084,
ENTG,2023-12-31,without_industry,0.1,0.081956562157435,
ENTG,2023-12-31,without_industry,1.0,0.0541407151186282,
ENTG,2023-12-31,without_industry,10.0,0.0344884382654419,
ENTG,2023-12-31,without_industry,100.0,0.027318934743492184,
ENTG,2023-12-31,without_business,0.01,0.1605591277498882,
ENTG,2023-12-31,without_business,0.1,0.06593187266057245,
ENTG,2023-12-31,without_business,1.0,0.044203928212710984,
ENTG,2023-12-31,without_business,10.0,0.03317820187905852,
ENTG,2023-12-31,without_business,100.0,0.027556785192723074,
ENTG,2023-12-31,claims_proxy_sensitivity,0.01,0.24869525598431122,
ENTG,2023-12-31,claims_proxy_sensitivity,0.1,0.051137553970511174,
ENTG,2023-12-31,claims_proxy_sensitivity,1.0,0.043028286712301904,
ENTG,2023-12-31,claims_proxy_sensitivity,10.0,0.033921570785609444,
ENTG,2023-12-31,claims_proxy_sensitivity,100.0,0.02772466559942975,
ENTG,2023-12-31,arimax,,0.023015684924788688,"[0, 0]"
ENTG,2023-12-31,arimax,,0.0245526454282802,"[1, 0]"
ENTG,2023-12-31,arimax,,0.025882428358747905,"[2, 0]"
ENTG,2023-12-31,arimax,,0.0255894689425695,"[0, 1]"
ENTG,2023-12-31,arimax,,0.025715667036060357,"[1, 1]"
ENTG,2024-12-31,core_ols,0,0.014545274023427271,
ENTG,2024-12-31,core_ridge,0.01,0.014544801419506237,
ENTG,2024-12-31,core_ridge,0.1,0.014540612281545115,
ENTG,2024-12-31,core_ridge,1.0,0.014504487827027216,
ENTG,2024-12-31,core_ridge,10.0,0.01441104659702301,
ENTG,2024-12-31,core_ridge,100.0,0.014620386672000737,
ENTG,2024-12-31,arx,0,0.014584556072326607,
ENTG,2024-12-31,ridge_full,0.01,0.18539435392946332,
ENTG,2024-12-31,ridge_full,0.1,0.05664159373055144,
ENTG,2024-12-31,ridge_full,1.0,0.053201903614573776,
ENTG,2024-12-31,ridge_full,10.0,0.031061407789143094,
ENTG,2024-12-31,ridge_full,100.0,0.019985308786453004,
ENTG,2024-12-31,lasso_full,0.01,0.042602884916051104,
ENTG,2024-12-31,lasso_full,0.1,0.021125356738473877,
ENTG,2024-12-31,lasso_full,1.0,0.014768383312801706,
ENTG,2024-12-31,lasso_full,10.0,0.014768383312801706,
ENTG,2024-12-31,lasso_full,100.0,0.014768383312801706,
ENTG,2024-12-31,elastic_full,"(0.01, 0.2)",0.057461642262482515,
ENTG,2024-12-31,elastic_full,"(0.01, 0.5)",0.04898324729536713,
ENTG,2024-12-31,elastic_full,"(0.01, 0.8)",0.04405509632471075,
ENTG,2024-12-31,elastic_full,"(0.1, 0.2)",0.02720546574573683,
ENTG,2024-12-31,elastic_full,"(0.1, 0.5)",0.02431989157561126,
ENTG,2024-12-31,elastic_full,"(0.1, 0.8)",0.0213895929320161,
ENTG,2024-12-31,elastic_full,"(1.0, 0.2)",0.01539523784679602,
ENTG,2024-12-31,elastic_full,"(1.0, 0.5)",0.014768383312801706,
ENTG,2024-12-31,elastic_full,"(1.0, 0.8)",0.014768383312801706,
ENTG,2024-12-31,elastic_full,"(10.0, 0.2)",0.014768383312801706,
ENTG,2024-12-31,elastic_full,"(10.0, 0.5)",0.014768383312801706,
ENTG,2024-12-31,elastic_full,"(10.0, 0.8)",0.014768383312801706,
ENTG,2024-12-31,elastic_full,"(100.0, 0.2)",0.014768383312801706,
ENTG,2024-12-31,elastic_full,"(100.0, 0.5)",0.014768383312801706,
ENTG,2024-12-31,elastic_full,"(100.0, 0.8)",0.014768383312801706,
ENTG,2024-12-31,forest_full,0,0.017619273517168025,
ENTG,2024-12-31,forest_full,1,0.016444535879417483,
ENTG,2024-12-31,boost_full,0,0.017414952673244777,
