date,MTRN,ENTG,CRS,ATI,ELMT,SPY,SOXX,ITA,XLB,IWM,TNX,IRX,^VIX,HG=F,GC=F,SI=F,CL=F,NG=F,EURUSD=X,DX-Y.NYB
1972-05-31,,,,,,,,,,,0.0,0.0026315764707212086,,,,,,,,
1972-06-01,,,,,,,,,,,0.003305781867105173,0.005249338904693923,,,,,,,,
1972-06-02,,,,,,,,,,,0.0032948896805451433,0.007832890858321617,,,,,,,,
1972-06-05,,,,,,,,,,,0.0016419953684940758,-0.007772013524633858,,,,,,,,
1972-06-06,,,,,,,,,,,0.00491806725858579,0.015665843966926607,,,,,,,,
1972-06-07,,,,,,,,,,,-0.001631358677837147,-0.00257069156647316,,,,,,,,
1972-06-08,,,,,,,,,,,0.0,-0.005154695555459998,,,,,,,,
1972-06-09,,,,,,,,,,,-0.001633946443083012,0.0,,,,,,,,
1972-06-12,,,,,,,,,,,-0.0016366986355668134,-0.01036268469951196,,,,,,,,
1972-06-13,,,,,,,,,,,0.0,0.00523559719267741,,,,,,,,
1972-06-14,,,,,,,,,,,0.0,0.005208328482694702,,,,,,,,
1972-06-15,,,,,,,,,,,0.0,0.010362746465985007,,,,,,,,
1972-06-16,,,,,,,,,,,0.0,0.012820500280416702,,,,,,,,
1972-06-19,,,,,,,,,,,-0.00327868544904808,-0.007594929374080128,,,,,,,,
1972-06-20,,,,,,,,,,,0.0,0.007653053777012531,,,,,,,,
1972-06-21,,,,,,,,,,,0.0016447745077832199,0.005063286249386678,,,,,,,,
1972-06-22,,,,,,,,,,,0.003284069035370152,0.01259444633651241,,,,,,,,
1972-06-23,,,,,,,,,,,-0.0016366986355668134,-0.004975119657066318,,,,,,,,
1972-06-26,,,,,,,,,,,0.00327868544904808,-0.004999995231628418,,,,,,,,
1972-06-27,,,,,,,,,,,0.0,0.002512560405862674,,,,,,,,
1972-06-28,,,,,,,,,,,0.0,-0.030075218970135764,,,,,,,,
1972-06-29,,,,,,,,,,,0.003267970800735931,0.023255854069589743,,,,,,,,
1972-06-30,,,,,,,,,,,0.0016287018077021376,0.025252500926581378,,,,,,,,
1972-07-03,,,,,,,,,,,-0.0016260534515062375,0.01970441498363318,,,,,,,,
1972-07-05,,,,,,,,,,,-0.0016286241469254392,-0.014492740269210325,,,,,,,,
1972-07-06,,,,,,,,,,,0.0,-0.014705868603311245,,,,,,,,
1972-07-07,,,,,,,,,,,0.0,0.0,,,,,,,,
1972-07-10,,,,,,,,,,,0.0,0.004975119657066207,,,,,,,,
1972-07-11,,,,,,,,,,,0.0,0.022277265702401294,,,,,,,,
