task,horizon,ticker,model,regime,value,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,root_variance_rmse,root_variance_mae,root_variance_correlation
return,1,ENTG,core_pe_difference,rate_rising_regime,1,28,0.13902757965949789,0.11555820020509933,-0.07735116442742629,0.02020597959303119,0.0562206145294512,0,2023-01-31,2026-08-31,0.5,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,core_pe_difference,calendar_year,2023,12,0.14579732587939095,0.12128072784077838,0.08175330009797555,0.008678190323019997,0.20311319884193368,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_difference,calendar_year,2024,12,0.0919941931850175,0.08591124804224137,-0.3350574546803664,0.03378950884974247,-0.08056745796017455,0,2024-01-31,2024-12-31,0.5,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,core_pe_difference,calendar_year,2025,12,0.10836480335620527,0.08714012362679581,-0.034259980979630456,0.02675227072511244,-0.11192873392759987,0,2025-01-31,2025-12-31,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,core_pe_difference,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,core_pe_lag1,high_vol_regime,0,32,0.14313119599064159,0.11582521891414153,-0.04891014131799043,0.0038009057614393216,-0.05531978327463541,0,2023-03-31,2026-08-31,0.40625,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_pe_lag1,high_vol_regime,1,12,0.15510419524280103,0.1277627908732791,0.018458731384362492,0.02563360004300183,0.1521124921493824,0,2023-01-31,2026-07-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_lag1,rate_rising_regime,0,16,0.15565716922724868,0.12039674566493869,0.06983445709032587,-0.008506876045761691,0.3336738647998491,0,2023-02-28,2026-01-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_pe_lag1,rate_rising_regime,1,28,0.1409901875735031,0.11832902018188785,-0.10798310389925048,0.02019079291479527,-0.13095303297770094,0,2023-01-31,2026-08-31,0.42857142857142855,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,core_pe_lag1,calendar_year,2023,12,0.154301358803628,0.13503184911257574,-0.02848925848219297,-0.0048424206139410135,-0.06247934355832166,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_lag1,calendar_year,2024,12,0.08817300513128226,0.07963781062848625,-0.2264515937064,0.05214252515775894,-0.04362098698984328,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,core_pe_lag1,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,core_pe_lag1,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,core_pe_level,high_vol_regime,0,32,0.14271156128865267,0.11230648859617118,-0.04276872877387028,-0.010173170198361815,-0.19888960164004743,0,2023-03-31,2026-08-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_pe_level,high_vol_regime,1,12,0.1552231138714333,0.1267474657584006,0.016953055957753094,0.018747283984395045,0.087384266813706,0,2023-01-31,2026-07-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_level,rate_rising_regime,0,16,0.15990994384144966,0.12032830023677213,0.018313242258663265,-0.01850169850831733,0.16567466655114385,0,2023-02-28,2026-01-31,0.5,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_pe_level,rate_rising_regime,1,28,0.13780452122268208,0.11391158644249756,-0.05847911708034137,0.006980469199937135,-0.2885334100800586,0,2023-01-31,2026-08-31,0.42857142857142855,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,core_pe_level,calendar_year,2023,12,0.1566197428940876,0.13023315639911792,-0.059627626340091444,-0.034925524982060224,-0.19502308566308155,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_level,calendar_year,2024,12,0.08228415737937114,0.07403789737914462,-0.06809917272498778,0.038075110907801656,-0.17289223715491273,0,2024-01-31,2024-12-31,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,core_pe_level,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,core_pe_level,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,core_pe_percentage,high_vol_regime,0,32,0.1378503662558876,0.11006002309846208,0.027061178608920988,-0.003957176782157729,0.17484503063732076,0,2023-03-31,2026-08-31,0.5625,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_pe_percentage,high_vol_regime,1,12,0.15628789416955965,0.12581379572517096,0.003420031100640153,0.027765262928202226,0.1499177465196516,0,2023-01-31,2026-07-31,0.5833333333333334,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_percentage,rate_rising_regime,0,16,0.15502558721471063,0.11666925300682612,0.07736747315584058,-0.018617071445349145,0.2824747799512286,0,2023-02-28,2026-01-31,0.6875,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_pe_percentage,rate_rising_regime,1,28,0.13584012380203314,0.11303493713370072,-0.02851705703105023,0.018015237186963066,0.10032852221041472,0,2023-01-31,2026-08-31,0.5,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,core_pe_percentage,calendar_year,2023,12,0.1434459252872355,0.11991052435997492,0.11113318681411954,0.006200101553926067,0.23492126384376136,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,core_pe_percentage,calendar_year,2024,12,0.08653937777750707,0.0793822683169558,-0.18142637716107024,0.030501856253348808,-0.013242614540660766,0,2024-01-31,2024-12-31,0.5,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,core_pe_percentage,calendar_year,2025,12,0.10622282161154675,0.08723677592475293,0.006223109995108889,0.021947938000560538,0.05506467191306969,0,2025-01-31,2025-12-31,0.6666666666666666,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,core_pe_percentage,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,core_ridge,high_vol_regime,0,32,0.14409529235601148,0.11138435917476877,-0.06308812976282407,-0.013935436169138875,-0.19716345713247588,0,2023-03-31,2026-08-31,0.375,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_ridge,high_vol_regime,1,12,0.15240863170569105,0.1252262096747477,0.052278784351643126,0.017346361911731233,0.3147430344617463,0,2023-01-31,2026-07-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,core_ridge,rate_rising_regime,0,16,0.15949998613218966,0.12025348103220077,0.023340248940706076,-0.01948879189199245,0.20911804774881046,0,2023-02-28,2026-01-31,0.5,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_ridge,rate_rising_regime,1,28,0.13837413929728112,0.1122485111847986,-0.06724769653242979,0.0026443948500074984,-0.2361057219153638,0,2023-01-31,2026-08-31,0.35714285714285715,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,core_ridge,calendar_year,2023,12,0.15273649158509128,0.12665293377147227,-0.007733927236433402,-0.03471709597705155,-0.013919555792356339,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,core_ridge,calendar_year,2024,12,0.08095271857596927,0.07258707888514539,-0.03381303140751757,0.035230198905482756,-0.17868951707597097,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,core_ridge,calendar_year,2025,12,0.1065138429481945,0.08912283866494773,0.0007702995198548557,0.029757307945451724,-0.440806120704286,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,core_ridge,calendar_year,2026,8,0.23676134349810166,0.20083247422884853,-0.045310171214745454,-0.07512781811978306,-0.08596625780065971,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,core_ridge_financial_ext,high_vol_regime,0,32,0.15577464406273753,0.11910126772142793,-0.24240508180867848,-0.021991209879009897,-0.20550623542217686,0,2023-03-31,2026-08-31,0.34375,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_ridge_financial_ext,high_vol_regime,1,12,0.1491318346624084,0.12094771590829423,0.09259285197115874,0.016703561853155115,0.4194743353451414,0,2023-01-31,2026-07-31,0.5833333333333334,0.5,0.5,0.0,,,,
return,1,ENTG,core_ridge_financial_ext,rate_rising_regime,0,16,0.15977141206605125,0.1206581365231913,0.02001339797451429,-0.023952225918754587,0.19037181748959126,0,2023-02-28,2026-01-31,0.5,0.4375,0.4375,0.0,,,,
return,1,ENTG,core_ridge_financial_ext,rate_rising_regime,1,28,0.1505889455903001,0.11900296334336298,-0.2639839108624398,-0.004287155685370783,-0.22083709946718244,0,2023-01-31,2026-08-31,0.35714285714285715,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,core_ridge_financial_ext,calendar_year,2023,12,0.1774733832625832,0.14292506848924022,-0.3605882506589828,-0.05641134910000572,-0.08374153699570015,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,core_ridge_financial_ext,calendar_year,2024,12,0.08116363219019952,0.07240243078550743,-0.039207026654734856,0.034704459354972524,-0.20147348261378903,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,core_ridge_financial_ext,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,core_ridge_financial_ext,calendar_year,2026,8,0.23720453757064602,0.20106125656021903,-0.049227270754685026,-0.07520868486137099,-0.10584151078187083,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,distributed_all_lag1,high_vol_regime,0,32,0.14573017037873465,0.11372005414264028,-0.08734817339552192,-0.01221017215528964,-0.2055207699837326,0,2023-03-31,2026-08-31,0.375,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_all_lag1,high_vol_regime,1,12,0.15522378953042656,0.12496341964618622,0.01694449787722585,0.018514085025905572,0.08886350128766106,0,2023-01-31,2026-07-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_all_lag1,rate_rising_regime,0,16,0.16066653773603776,0.11956920884695113,0.009001810137857058,-0.023036177946633367,0.13746402183270465,0,2023-02-28,2026-01-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_all_lag1,rate_rising_regime,1,28,0.14087815889987862,0.11519626524169661,-0.10622303016093215,0.007143655660276153,-0.25564669673011664,0,2023-01-31,2026-08-31,0.35714285714285715,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,distributed_all_lag1,calendar_year,2023,12,0.1551784352359584,0.13388788684279568,-0.04021472145866167,-0.023119067614256916,-0.15195119245246297,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_all_lag1,calendar_year,2024,12,0.07860833489296407,0.06861860086170646,0.025198204629373055,0.026946019884408933,-0.2121473705234352,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,distributed_all_lag1,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,distributed_all_lag1,calendar_year,2026,8,0.24221978626190396,0.20479147520727475,-0.09406422696302075,-0.07166951223014206,-0.3642643925212394,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,distributed_all_lag3,high_vol_regime,0,32,0.1441141255181047,0.1091155663247641,-0.06336603779335093,-0.011130350520664165,-0.3070696837847534,0,2023-03-31,2026-08-31,0.40625,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_all_lag3,high_vol_regime,1,12,0.15601538467777148,0.1249969273610451,0.006892350385309998,0.01447085684065381,-0.17317218199939605,0,2023-01-31,2026-07-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_all_lag3,rate_rising_regime,0,16,0.16260838330924154,0.12047598296524806,-0.015097726631545738,-0.01931003940009783,-0.33742143870356256,0,2023-02-28,2026-01-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_all_lag3,rate_rising_regime,1,28,0.13805149394827923,0.10943019726003657,-0.06227652117284466,0.004515703422434206,-0.3019313482071742,0,2023-01-31,2026-08-31,0.42857142857142855,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,distributed_all_lag3,calendar_year,2023,12,0.15508981876487082,0.12406677379903593,-0.03902700697543371,-0.03609631059769491,-0.47622816582154176,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_all_lag3,calendar_year,2024,12,0.07819425896986945,0.06822694759167842,0.03544085498111993,0.036651816665891464,-0.09968953152588493,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,distributed_all_lag3,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,distributed_all_lag3,calendar_year,2026,8,0.23938466331927133,0.2017429349787399,-0.06860261049426497,-0.06850789866658463,-0.24976119204594682,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,distributed_lag1,high_vol_regime,0,32,0.14656893203974505,0.11677513626907665,-0.09990083255794668,-0.007396457115166174,-0.13059857299124078,0,2023-03-31,2026-08-31,0.375,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_lag1,high_vol_regime,1,12,0.1504100417536596,0.12154315625745978,0.07697144153191893,0.024511760415534198,0.330992089207824,0,2023-01-31,2026-07-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_lag1,rate_rising_regime,0,16,0.15657451323449806,0.11772017382553171,0.058838546784259926,-0.015998885290252812,0.2834595666800326,0,2023-02-28,2026-01-31,0.5,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_lag1,rate_rising_regime,1,28,0.1422607484850588,0.11827855194612369,-0.12804270096067505,0.01119416649804063,-0.14808445091162062,0,2023-01-31,2026-08-31,0.35714285714285715,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,distributed_lag1,calendar_year,2023,12,0.1557075830904892,0.13748681444551514,-0.04732093885482347,-0.002186287321674208,-0.12213313335705508,0,2023-01-31,2023-12-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_lag1,calendar_year,2024,12,0.08084712662943787,0.07167960993634116,-0.03111784986310262,0.028683994816708958,-0.29790612514796505,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,distributed_lag1,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,distributed_lag1,calendar_year,2026,8,0.23803780657035467,0.20189150361389924,-0.05661181911879143,-0.07742427182252937,-0.11268561453432244,0,2026-01-31,2026-08-31,0.5,0.625,0.625,0.0,,,,
return,1,ENTG,distributed_lag3,high_vol_regime,0,32,0.14737364167432593,0.11352893892674455,-0.11201159199200528,-0.009817510568745118,-0.3473992100090769,0,2023-03-31,2026-08-31,0.34375,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_lag3,high_vol_regime,1,12,0.15207192008492984,0.12441229869592413,0.056461700299373585,0.013850347494948024,0.3220480695270046,0,2023-01-31,2026-07-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_lag3,rate_rising_regime,0,16,0.16296065457642164,0.12199341989119585,-0.019500661984956258,-0.019546571936086294,-0.1815050632867652,0,2023-02-28,2026-01-31,0.375,0.4375,0.4375,0.0,,,,
return,1,ENTG,distributed_lag3,rate_rising_regime,1,28,0.1398493214437134,0.11335638970527794,-0.0901244692300569,0.005885320811318327,-0.23775569853645306,0,2023-01-31,2026-08-31,0.35714285714285715,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,distributed_lag3,calendar_year,2023,12,0.16312748678985756,0.1368991869381457,-0.14951475406022796,-0.02995909191298754,-0.44278341653876657,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,distributed_lag3,calendar_year,2024,12,0.07854749692430525,0.06857805902752169,0.026706492827510586,0.03682424997510759,-0.21359694277879968,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,distributed_lag3,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,distributed_lag3,calendar_year,2026,8,0.23529432210132806,0.19874419552655076,-0.03239639526109639,-0.07365178086835235,-0.01821731916115858,0,2026-01-31,2026-08-31,0.375,0.625,0.625,0.0,,,,
return,1,ENTG,elastic_full,high_vol_regime,0,32,0.14506516549098442,0.11578145139113019,-0.07744710734324345,-0.012281525167982817,-0.038251045777266665,0,2023-03-31,2026-08-31,0.40625,0.4375,0.4375,0.0,,,,
return,1,ENTG,elastic_full,high_vol_regime,1,12,0.1620107241844365,0.12926167304355593,-0.07090020392671503,0.011203650250711848,-0.22514489377809097,0,2023-01-31,2026-07-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,elastic_full,rate_rising_regime,0,16,0.16532945963196224,0.12745799050028003,-0.049355114925268895,-0.026147725911392885,0.05124232011270972,0,2023-02-28,2026-01-31,0.5,0.4375,0.4375,0.0,,,,
return,1,ENTG,elastic_full,rate_rising_regime,1,28,0.14028456858162255,0.11488638117979848,-0.09692052504637139,0.005707093293406359,-0.18053158505376118,0,2023-01-31,2026-08-31,0.39285714285714285,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,elastic_full,calendar_year,2023,12,0.16429689936987546,0.13771251102759535,-0.16605488878333863,-0.05026976993562346,-0.04691855259758914,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,elastic_full,calendar_year,2024,12,0.0909196439210364,0.07833931748904656,-0.3040510066781632,0.04025344220869235,-0.0683511048025817,0,2024-01-31,2024-12-31,0.4166666666666667,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,elastic_full,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,elastic_full,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,financial_only,high_vol_regime,0,32,0.14214261540464324,0.10926753642197287,-0.03447092356466008,-0.009439430227122417,-0.3234290171703845,0,2023-03-31,2026-08-31,0.40625,0.4375,0.4375,0.0,,,,
return,1,ENTG,financial_only,high_vol_regime,1,12,0.16493886482503692,0.12922448883472218,-0.10996038055105961,0.012401323549810966,-0.4438995888552083,0,2023-01-31,2026-07-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,financial_only,rate_rising_regime,0,16,0.16298184233608384,0.11990110099250317,-0.019765785358558663,-0.015425693963694167,-0.31052662764870614,0,2023-02-28,2026-01-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,financial_only,rate_rising_regime,1,28,0.1398970787894942,0.11174419341570528,-0.09086913270004726,0.0033416149553186065,-0.4068857455815516,0,2023-01-31,2026-08-31,0.39285714285714285,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,financial_only,calendar_year,2023,12,0.16625240166907831,0.12899205403207278,-0.19397742309452037,-0.042042857012443,-0.5201594543263126,0,2023-01-31,2023-12-31,0.3333333333333333,0.5,0.5,0.0,,,,
return,1,ENTG,financial_only,calendar_year,2024,12,0.0796178483671074,0.0696521503579825,0.0,0.040803122426905425,0.16920976390993758,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,financial_only,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,financial_only,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,financial_valuation,high_vol_regime,0,32,0.14372172344712153,0.10819600681748576,-0.057583135460448576,-0.015457725749242843,-0.2624895520393002,0,2023-03-31,2026-08-31,0.46875,0.4375,0.4375,0.0,,,,
return,1,ENTG,financial_valuation,high_vol_regime,1,12,0.16439777175048348,0.1281231866748356,-0.10268972624533301,0.009178273428329919,-0.39419664519203523,0,2023-01-31,2026-07-31,0.4166666666666667,0.5,0.5,0.0,,,,
return,1,ENTG,financial_valuation,rate_rising_regime,0,16,0.1657156503502361,0.12158125544916679,-0.054263187772125576,-0.02043095534176442,-0.34453203686761413,0,2023-02-28,2026-01-31,0.375,0.4375,0.4375,0.0,,,,
return,1,ENTG,financial_valuation,rate_rising_regime,1,28,0.1396324999573894,0.10908751325253226,-0.08674684568663249,-0.002057594905985039,-0.3197967173889275,0,2023-01-31,2026-08-31,0.5,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,financial_valuation,calendar_year,2023,12,0.16926919462379825,0.12498229599464013,-0.23770206321898013,-0.06123121457794655,-0.44307482728279796,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,financial_valuation,calendar_year,2024,12,0.07970171028033265,0.06970319395689627,-0.0021077203428880864,0.04071964181194013,0.07706049673011996,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,financial_valuation,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,financial_valuation,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,forest_full,high_vol_regime,0,32,0.13975429316745844,0.10738465454189633,0.0,-0.00822062295564809,-0.22587597956269925,0,2023-03-31,2026-08-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,forest_full,high_vol_regime,1,12,0.1565558363731301,0.12473408142540986,0.0,0.016916930580780996,-0.3823061611524928,0,2023-01-31,2026-07-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,forest_full,rate_rising_regime,0,16,0.16139460169427805,0.1199879390220873,0.0,-0.015493632277035017,-0.07100024586528864,0,2023-02-28,2026-01-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,forest_full,rate_rising_regime,1,28,0.13394370862052438,0.10761824636043586,0.0,0.0067086196007569,-0.3500810155181941,0,2023-01-31,2026-08-31,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,forest_full,calendar_year,2023,12,0.15214926909417376,0.11948062827588968,0.0,-0.03427709725754146,-0.6162809295696969,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,forest_full,calendar_year,2024,12,0.0796178483671074,0.0696521503579825,0.0,0.040803122426905425,0.16920976390993758,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,forest_full,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,forest_full,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,historical_mean,high_vol_regime,0,32,0.13975429316745844,0.10738465454189633,0.0,-0.00822062295564809,-0.22587597956269925,0,2023-03-31,2026-08-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,historical_mean,high_vol_regime,1,12,0.1565558363731301,0.12473408142540986,0.0,0.016916930580780996,-0.3823061611524928,0,2023-01-31,2026-07-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,historical_mean,rate_rising_regime,0,16,0.16139460169427805,0.1199879390220873,0.0,-0.015493632277035017,-0.07100024586528864,0,2023-02-28,2026-01-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,historical_mean,rate_rising_regime,1,28,0.13394370862052438,0.10761824636043586,0.0,0.0067086196007569,-0.3500810155181941,0,2023-01-31,2026-08-31,0.4642857142857143,0.4642857142857143,0.4642857142857143,0.0,,,,
return,1,ENTG,historical_mean,calendar_year,2023,12,0.15214926909417376,0.11948062827588968,0.0,-0.03427709725754146,-0.6162809295696969,0,2023-01-31,2023-12-31,0.5,0.5,0.5,0.0,,,,
return,1,ENTG,historical_mean,calendar_year,2024,12,0.0796178483671074,0.0696521503579825,0.0,0.040803122426905425,0.16920976390993758,0,2024-01-31,2024-12-31,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,,,,
return,1,ENTG,historical_mean,calendar_year,2025,12,0.10655489044490805,0.08918275951720837,0.0,0.0299063484950759,-0.46094394943547184,0,2025-01-31,2025-12-31,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.0,,,,
return,1,ENTG,historical_mean,calendar_year,2026,8,0.23157315231982542,0.19916643307907922,0.0,-0.06215565644808067,-0.8409672093043186,0,2026-01-31,2026-08-31,0.625,0.625,0.625,0.0,,,,
return,1,ENTG,lasso_full,high_vol_regime,0,32,0.14331731552616922,0.11337426157068071,-0.0516397991692803,-0.011553952929010621,-0.016211606092268967,0,2023-03-31,2026-08-31,0.4375,0.4375,0.4375,0.0,,,,
return,1,ENTG,lasso_full,high_vol_regime,1,12,0.1625403125783848,0.1295432392328353,-0.07791286636719419,0.009378945611065129,-0.2704676400308549,0,2023-01-31,2026-07-31,0.4166666666666667,0.5,0.5,0.0,,,,
