ticker,date,model,parameter,validation_mse,order
ATI,2024-12-31,elastic_full,"(10.0, 0.5)",0.016487464225411617,
ATI,2024-12-31,elastic_full,"(10.0, 0.8)",0.016487464225411617,
ATI,2024-12-31,elastic_full,"(100.0, 0.2)",0.016487464225411617,
ATI,2024-12-31,elastic_full,"(100.0, 0.5)",0.016487464225411617,
ATI,2024-12-31,elastic_full,"(100.0, 0.8)",0.016487464225411617,
ATI,2024-12-31,forest_full,0,0.01673906054187486,
ATI,2024-12-31,forest_full,1,0.016440933232227103,
ATI,2024-12-31,boost_full,0,0.017975941484837114,
ATI,2024-12-31,boost_full,1,0.021629102709867638,
ATI,2024-12-31,distributed_lag1,0.01,0.0174675014864551,
ATI,2024-12-31,distributed_lag1,0.1,0.017492548384465973,
ATI,2024-12-31,distributed_lag1,1.0,0.01770258040249371,
ATI,2024-12-31,distributed_lag1,10.0,0.01856362524108328,
ATI,2024-12-31,distributed_lag1,100.0,0.017865833763880085,
ATI,2024-12-31,distributed_lag3,0.01,0.020061238710126262,
ATI,2024-12-31,distributed_lag3,0.1,0.020054797112265724,
ATI,2024-12-31,distributed_lag3,1.0,0.020059637440522814,
ATI,2024-12-31,distributed_lag3,10.0,0.020638330387232885,
ATI,2024-12-31,distributed_lag3,100.0,0.01918903822682803,
ATI,2024-12-31,ar1,0,0.016307015293826527,
ATI,2024-12-31,A1_market,0.01,0.027917995150315594,
ATI,2024-12-31,A1_market,0.1,0.025031297628033033,
ATI,2024-12-31,A1_market,1.0,0.02371562129373105,
ATI,2024-12-31,A1_market,10.0,0.022014382918950182,
ATI,2024-12-31,A1_market,100.0,0.018618955933080453,
ATI,2024-12-31,A2_financial,0.01,0.025280044099499743,
ATI,2024-12-31,A2_financial,0.1,0.022751317993782345,
ATI,2024-12-31,A2_financial,1.0,0.02493649932543891,
ATI,2024-12-31,A2_financial,10.0,0.02656198375698138,
ATI,2024-12-31,A2_financial,100.0,0.01987109632943085,
ATI,2024-12-31,A3_valuation,0.01,0.14279286231867483,
ATI,2024-12-31,A3_valuation,0.1,0.031130724746028866,
ATI,2024-12-31,A3_valuation,1.0,0.02729452987923957,
ATI,2024-12-31,A3_valuation,10.0,0.020759647137612487,
ATI,2024-12-31,A3_valuation,100.0,0.018960878347809625,
ATI,2024-12-31,A4_momentum,0.01,0.1231775367341823,
ATI,2024-12-31,A4_momentum,0.1,0.03436001898007752,
ATI,2024-12-31,A4_momentum,1.0,0.029580966944284647,
ATI,2024-12-31,A4_momentum,10.0,0.018757992695324143,
ATI,2024-12-31,A4_momentum,100.0,0.01835108879009863,
ATI,2024-12-31,A5_risk,0.01,0.0923582813613651,
ATI,2024-12-31,A5_risk,0.1,0.07128517312393749,
ATI,2024-12-31,A5_risk,1.0,0.03959357335742539,
ATI,2024-12-31,A5_risk,10.0,0.016894904685042674,
ATI,2024-12-31,A5_risk,100.0,0.017908262458699798,
ATI,2024-12-31,A6_industry,0.01,0.10289618501412269,
ATI,2024-12-31,A6_industry,0.1,0.08010939536742717,
ATI,2024-12-31,A6_industry,1.0,0.04203875856620476,
ATI,2024-12-31,A6_industry,10.0,0.01892492295573431,
ATI,2024-12-31,A6_industry,100.0,0.018438994498639113,
