task,ticker,expanded,reduced,level,full_mean,full_pvalue,excluded,months_excluded,n,mean_loss_reduction,lo,hi,pvalue,bootstrap_se,block,replications,confidence,monte_carlo_resolution,change_in_mean,sign_flip,decision_flip,named_check,basis
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-04,1,43,0.009357180082593083,-0.0010292770378245758,0.024118220151705276,0.093,0.006474173897254052,6,1999,0.95,0.001,0.0002667144190728783,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-05,1,43,0.009250323319563072,-0.0010860913957779566,0.023838520117121714,0.094,0.006450323329932554,6,1999,0.95,0.001,0.00015985765604286696,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-06,1,43,0.008961978312247902,-0.0012560179584296181,0.023296254613348197,0.098,0.00632750444643834,6,1999,0.95,0.001,-0.00012848735127230296,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-07,1,43,0.0076269978826378785,-0.0014064885845547395,0.020218468200240078,0.129,0.005564022600832018,6,1999,0.95,0.001,-0.0014634677808823262,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-08,1,43,0.006595671513657155,-0.0016276045695583885,0.01755252511345619,0.141,0.0048553527460661865,6,1999,0.95,0.001,-0.0024947941498630498,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-09,1,43,0.007179289472419605,-0.0016276045695583885,0.01930337898974354,0.138,0.005289021042731689,6,1999,0.95,0.001,-0.0019111761911005994,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-10,1,43,0.009035645888086221,-0.0012695211155069846,0.02454858370984388,0.118,0.0066637015296603565,6,1999,0.95,0.001,-5.481977543398374e-05,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-11,1,43,0.00854880400310244,-0.0015288130981874926,0.02305699348355953,0.131,0.00638608884821738,6,1999,0.95,0.001,-0.0005416616604177645,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2023-12,1,43,0.008520056325218676,-0.001568887541688395,0.022970750449908234,0.132,0.006375752578193961,6,1999,0.95,0.001,-0.0005704093383015283,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-01,1,43,0.009474757012995522,-0.0008169068335203171,0.024403223236736774,0.085,0.0065743546238525566,6,1999,0.95,0.001,0.0003842913494753169,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-02,1,43,0.009735726792675245,-0.0005921192292511007,0.024793315268352874,0.079,0.006587726780853856,6,1999,0.95,0.001,0.0006452611291550402,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-03,1,43,0.010198383616137436,-0.00031163044592512573,0.025206008290898092,0.057,0.006568487982488425,6,1999,0.95,0.001,0.0011079179526172316,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-04,1,43,0.010503538379574344,-0.00012841664520100058,0.025407607180286697,0.055,0.006559664266913489,6,1999,0.95,0.001,0.0014130727160541392,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-05,1,43,0.007059022776023082,-0.004178168637746975,0.02271111560290625,0.326,0.007086854831077186,6,1999,0.95,0.001,-0.002031442887497123,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-06,1,43,0.009078312038500926,-0.0015536429862744185,0.02483863594919985,0.123,0.006749603738329969,6,1999,0.95,0.001,-1.215362501927851e-05,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-07,1,43,0.009290402924215548,-0.0013860446654546845,0.024885660904353166,0.109,0.0067509843494898535,6,1999,0.95,0.001,0.00019993726069534278,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-08,1,43,0.008594389696372495,-0.0017732758369533236,0.023873605343323615,0.14,0.006717099562590291,6,1999,0.95,0.001,-0.0004960759671477095,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-09,1,43,0.00934602488632186,-0.001484174571624019,0.024996904828565793,0.112,0.0067909371008458555,6,1999,0.95,0.001,0.00025555922280165455,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-10,1,43,0.009283776684071727,-0.001546422773874153,0.024872408424065524,0.114,0.006782221077611789,6,1999,0.95,0.001,0.00019331102055152212,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-11,1,43,0.009127526595017688,-0.0016263592259926042,0.02483742451933813,0.122,0.006775104510039488,6,1999,0.95,0.001,3.706093149748353e-05,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2024-12,1,43,0.008176436135658216,-0.0028240959633090558,0.02438766797027049,0.199,0.006875725109793076,6,1999,0.95,0.001,-0.0009140295278619887,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-01,1,43,0.009324149167425019,-0.0012434225529905582,0.024755012847826528,0.103,0.006711177430271228,6,1999,0.95,0.001,0.00023368350390481386,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-02,1,43,0.009406341533802086,-0.0010412319044716077,0.024837205214203597,0.098,0.006697241120647204,6,1999,0.95,0.001,0.00031587587028188147,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-03,1,43,0.009638672156555995,-0.000740465703700114,0.02483863594919985,0.082,0.006645325853154815,6,1999,0.95,0.001,0.00054820649303579,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-04,1,43,0.011402240503779032,0.001569878750909531,0.026028362194268927,0.015,0.0063901677670014185,6,1999,0.95,0.001,0.002311774840258827,False,True,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-05,1,43,0.007984079007904231,-0.0040372771921891515,0.024074620048511023,0.261,0.007203036027101487,6,1999,0.95,0.001,-0.0011063866556159738,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-06,1,43,0.00923616120833841,-0.0013815925553989593,0.024623767922862375,0.124,0.006777402120392723,6,1999,0.95,0.001,0.00014569554481820568,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-07,1,43,0.009281368727163088,-0.0012972375945312746,0.024623767922862375,0.118,0.006765924512844343,6,1999,0.95,0.001,0.00019090306364288358,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-08,1,43,0.008933404834726204,-0.0019170899127217932,0.02458930682290019,0.154,0.006846026252248011,6,1999,0.95,0.001,-0.00015706082879400098,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-09,1,43,0.009304129815078221,-0.0013035728900090621,0.024623767922862375,0.118,0.00677370255984347,6,1999,0.95,0.001,0.0002136641515580167,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-10,1,43,0.010103933283689378,-0.0005187146337585136,0.02539059304312125,0.074,0.006673868415423074,6,1999,0.95,0.001,0.0010134676201691735,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-11,1,43,0.008360419232680194,-0.002776679646751166,0.02458930682290019,0.205,0.006980647484639246,6,1999,0.95,0.001,-0.0007300464308400111,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2025-12,1,43,0.00917888498957237,-0.001390944718214249,0.024623767922862375,0.121,0.006769295309626448,6,1999,0.95,0.001,8.841932605216547e-05,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2026-01,1,43,0.009715519897990866,-0.0006103145590226532,0.025047945409013363,0.082,0.006674738963386191,6,1999,0.95,0.001,0.0006250542344706615,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
variance,CRS,pooled_variance_persistence,variance_ridge_persistence,target_month,0.009090465663520205,0.109,2026-02,1,43,0.009042567559232733,-0.0015800803582151596,0.024623767922862375,0.129,0.0068075130867015585,6,1999,0.95,0.001,-4.78981042874721e-05,False,False,,Evaluation months removed with forecasts held fixed; training samples and fitted models unchanged.
