task,horizon,ticker,model,regime,value,n,rmse,mae,r2_oos,bias,forecast_correlation,fallback_count,start,end,directional_accuracy,always_up_accuracy,benchmark_directional_accuracy,zero_forecasts,qlike,volatility_rmse,volatility_mae,volatility_correlation
variance,1,ATI,historical_variance252,rate_rising_regime,1,28,0.0004088112134847342,0.000320580358437075,0.36249532312598864,7.332293511312501e-05,0.1186387759329529,0,2023-01-31,2026-08-31,,,,,0.21733280531843094,0.008243016774928029,0.00658744397180015,0.08551282856559397
variance,1,ATI,historical_variance252,calendar_year,2023,12,0.00034464011151357865,0.00028051427209547505,-0.007229480659456167,0.0002698646542143917,0.08490191684269449,0,2023-01-31,2023-12-31,,,,,0.17248958355540614,0.007525372308804051,0.0060791005199540725,0.08646517119457632
variance,1,ATI,historical_variance252,calendar_year,2024,12,0.00034194933740436755,0.00026078823351255003,0.08113892630739805,-1.048334306665e-05,-0.6002419157779906,0,2024-01-31,2024-12-31,,,,,0.2149856010327137,0.007306923400724606,0.0057581220289331094,-0.5914586955371319
variance,1,ATI,historical_variance252,calendar_year,2025,12,0.0009491576610499232,0.0006462581824891334,0.07780994174627487,-0.00014964502833098332,-0.3731262615813119,0,2025-01-31,2025-12-31,,,,,0.48795477025859807,0.01368928584856614,0.010710222040704376,-0.38721261230894816
variance,1,ATI,historical_variance252,calendar_year,2026,8,0.0003907071955965606,0.0002741989074358125,0.20434249303924967,0.0001037565027905375,-0.14484680209408185,0,2026-01-31,2026-08-31,,,,,0.17127804022214652,0.008042902927082079,0.005415489503155397,-0.24242787134302823
variance,1,ATI,historical_variance63,high_vol_regime,0,32,0.00039111884471917924,0.0003061670713232563,0.0,4.439061097012509e-06,0.2994847002249785,0,2023-03-31,2026-08-31,,,,,0.25695569063761375,0.008133673188870337,0.006471156378389197,0.1846043899647805
variance,1,ATI,historical_variance63,high_vol_regime,1,12,0.0009706011779424388,0.0005953385482185166,0.0,9.269195140866673e-05,-0.0779305888553631,0,2023-01-31,2026-07-31,,,,,0.4003284332145234,0.01380593549141744,0.009479030123671904,-0.06246922948961523
variance,1,ATI,historical_variance63,rate_rising_regime,0,16,0.0007441252094869431,0.0004167220453409625,0.0,-4.129966095056249e-05,0.17603532991921708,0,2023-02-28,2026-01-31,,,,,0.2772286805581492,0.010202201718363208,0.007119641839852735,0.24272815218553806
variance,1,ATI,historical_variance63,rate_rising_regime,1,28,0.0005120131465736184,0.00036692343341110714,0.0,6.839814097205e-05,0.09778058128658886,0,2023-01-31,2026-08-31,,,,,0.3068165860731263,0.009890291062578433,0.0073896820055311925,0.02878541726558329
variance,1,ATI,historical_variance63,calendar_year,2023,12,0.0003434010413456442,0.00029207826575695836,0.0,0.00011144146414602498,-0.15863045100963621,0,2023-01-31,2023-12-31,,,,,0.18827237491722607,0.0072905432595561336,0.0064200179745635575,-0.14735860502946696
variance,1,ATI,historical_variance63,calendar_year,2024,12,0.00035672770492798403,0.0002671696914339667,0.0,4.144353564981666e-05,-0.38792630702303005,0,2024-01-31,2024-12-31,,,,,0.21988551572437975,0.0077315183592185045,0.0058564336115268885,-0.4166917158257732
variance,1,ATI,historical_variance63,calendar_year,2025,12,0.0009883895372894164,0.0006446868272797833,0.0,-5.270513723216622e-06,0.002999188172871952,0,2025-01-31,2025-12-31,,,,,0.47309931134838806,0.014439343555437792,0.010469847300475147,0.0077035700610097535
variance,1,ATI,historical_variance63,calendar_year,2026,8,0.00043801433833525025,0.0003117739309147375,0.0,-6.462755760788749e-05,-0.026706740254609847,0,2026-01-31,2026-08-31,,,,,0.30642960938724906,0.008270295107046025,0.00598372236921626,0.1025643796510507
variance,1,ATI,panel_company_effects,high_vol_regime,0,32,0.0006356547325894105,0.0005585913643563656,-1.6413447337209175,0.00044725725365247186,-0.24106442737105424,0,2023-03-31,2026-08-31,,,,,0.33379237441991405,0.01213055142528318,0.010420073078618515,-0.20933031223929366
variance,1,ATI,panel_company_effects,high_vol_regime,1,12,0.0008036947571004214,0.000626575290688375,0.31435290177614883,0.0002538277466337417,0.4646455028320497,0,2023-01-31,2026-07-31,,,,,0.2913670314974246,0.01185072197278545,0.010460023654961957,0.5347590849417685
variance,1,ATI,panel_company_effects,rate_rising_regime,0,16,0.0007427459613934587,0.0005783615910201874,0.0037035967780914003,0.00028991229398632495,0.45804669089976585,0,2023-02-28,2026-01-31,,,,,0.28777453498431005,0.011594399615977233,0.009939284423870506,0.45510567423783027
variance,1,ATI,panel_company_effects,rate_rising_regime,1,28,0.0006506639518449555,0.0005764300604050429,-0.6149209508436577,0.00045427029902509993,-0.1533626810973448,0,2023-01-31,2026-08-31,,,,,0.3419059928449066,0.012310278208881306,0.010711931128335994,-0.11004411907165586
variance,1,ATI,panel_company_effects,calendar_year,2023,12,0.0006481611213689044,0.0005902519583857167,-2.562564523304285,0.0005902519583857167,0.2210610790471978,0,2023-01-31,2023-12-31,,,,,0.32689891814795674,0.012184941433485752,0.011123610785277816,0.22953165588366473
variance,1,ATI,panel_company_effects,calendar_year,2024,12,0.0006649321468452999,0.0006084540331354834,-2.4744093117772294,0.00055987761249855,-0.1282569408648392,0,2024-01-31,2024-12-31,,,,,0.384860225272597,0.012993947338600926,0.011561865534780459,-0.0968919802802157
variance,1,ATI,panel_company_effects,calendar_year,2025,12,0.0008537333600578633,0.0006616790102482833,0.2539151434738437,0.00011233835986838334,0.21542496597115957,0,2025-01-31,2025-12-31,,,,,0.3400263304632587,0.012794504501767268,0.010803842365069335,0.1857787070187583
variance,1,ATI,panel_company_effects,calendar_year,2026,8,0.00044548094940417154,0.00038365089080380006,-0.034383581539159325,0.000276068738431525,0.22090666617484303,0,2026-01-31,2026-08-31,,,,,0.1945418341000745,0.00881693328248642,0.007136349769225572,0.21168568060257206
variance,1,ATI,pooled_boost,high_vol_regime,0,32,0.00037425440418634566,0.00029782646533795,0.08437770994991844,3.866463649472499e-05,0.1686696776770881,0,2023-03-31,2026-08-31,,,,,0.1905703156664803,0.007551063295882753,0.006165394189436771,0.15654496430742518
variance,1,ATI,pooled_boost,high_vol_regime,1,12,0.0008460708850902184,0.0004870886572429667,0.24014299289419394,-4.0621092807066634e-05,-0.008473935323824034,0,2023-01-31,2026-07-31,,,,,0.3360106264437133,0.011545750865539477,0.008146467973087573,0.03515941258683107
variance,1,ATI,pooled_boost,rate_rising_regime,0,16,0.000727585178438147,0.00038699580753186874,0.04396090658955276,-6.374310163175625e-05,0.20071414398699944,0,2023-02-28,2026-01-31,,,,,0.26422631142998504,0.009941639769104718,0.0066674118984692485,0.26883056294464175
variance,1,ATI,pooled_boost,rate_rising_regime,1,28,0.00040541300505667207,0.00032798492347214643,0.3730496807165903,6.3203745723375e-05,0.05203120903122303,0,2023-01-31,2026-08-31,,,,,0.21081273699186318,0.008112747809467696,0.006727558548697129,0.0427815324539486
variance,1,ATI,pooled_boost,calendar_year,2023,12,0.00030147067036003373,0.00025085414146810834,0.22929723387924084,0.00020691890243767502,-0.046402732034655815,0,2023-01-31,2023-12-31,,,,,0.14914125091884242,0.006763542631888569,0.00555341445421379,-0.04227249455307141
variance,1,ATI,pooled_boost,calendar_year,2024,12,0.00033486701453198556,0.000271510292558675,0.11880695434357202,6.188754491309166e-05,-0.21332036370788865,0,2024-01-31,2024-12-31,,,,,0.1979259975176976,0.007342241339939131,0.005953461875355955,-0.22875014753288256
variance,1,ATI,pooled_boost,calendar_year,2025,12,0.0009021085923103477,0.0005859999570377,0.16696862320481753,-0.00021263989794431668,-0.05487694597310502,0,2025-01-31,2025-12-31,,,,,0.4052836405447786,0.01255604997100259,0.009640545549243209,-0.05647649296950062
variance,1,ATI,pooled_boost,calendar_year,2026,8,0.00032983140824358916,0.00025939226061952504,0.43296826790311416,9.477082658624998e-06,0.32676176964596754,0,2026-01-31,2026-08-31,,,,,0.13777086885951323,0.006485997272198782,0.005160145899159017,0.4173959567849478
variance,1,ATI,pooled_forest,high_vol_regime,0,32,0.00038167984945288656,0.00028052003593352187,0.04768421801865097,-2.1412369116265627e-05,0.09071840314988702,0,2023-03-31,2026-08-31,,,,,0.19950513139484577,0.007421720244038284,0.005818104472915956,0.13662546070509252
variance,1,ATI,pooled_forest,high_vol_regime,1,12,0.0008368571097897051,0.0004598100914993166,0.2566026780421049,-3.3586378627366615e-05,0.09678588083012014,0,2023-01-31,2026-07-31,,,,,0.31856927448984634,0.01138822958102517,0.007642309890557423,0.14469709511498288
variance,1,ATI,pooled_forest,rate_rising_regime,0,16,0.0007129982576183533,0.00035797438499436874,0.08191075162282135,-9.480185950340623e-05,0.31551247635536966,0,2023-02-28,2026-01-31,,,,,0.23927295482862448,0.009553166759104932,0.0061026114955892215,0.3868498766260403
variance,1,ATI,pooled_forest,rate_rising_regime,1,28,0.0004196868671107289,0.0003130990031412358,0.32812491811621325,1.5307049885914306e-05,-0.022417358961075523,0,2023-01-31,2026-08-31,,,,,0.22780815075911534,0.008147556947659498,0.006437331353234718,0.009851411259123703
variance,1,ATI,pooled_forest,calendar_year,2023,12,0.0002672118636108879,0.00021036536915415005,0.3945082135552389,0.00016960280513561666,0.17071152634133294,0,2023-01-31,2023-12-31,,,,,0.12141744271609158,0.005996122251343612,0.004711223638348936,0.20253184604252014
variance,1,ATI,pooled_forest,calendar_year,2024,12,0.0003305732303845052,0.00025606670054481665,0.14126001717508807,-7.956948505699979e-06,-0.19560072192604328,0,2024-01-31,2024-12-31,,,,,0.20106647918612042,0.007033256075975091,0.00565189631124921,-0.16353277158405877
variance,1,ATI,pooled_forest,calendar_year,2025,12,0.000908708083446226,0.0005752479487220584,0.1547357448758926,-0.0002386551062998916,0.01021316239204705,0,2025-01-31,2025-12-31,,,,,0.42050374508372906,0.012691633355114017,0.009465139676746512,-0.009627700549818662
variance,1,ATI,pooled_forest,calendar_year,2026,8,0.0003515194600434435,0.00024927525335152506,0.35594628397901795,-2.0515169901149982e-05,0.20092010701300478,0,2026-01-31,2026-08-31,,,,,0.161392936835241,0.006717052147509649,0.004993493287982971,0.2866279374048069
variance,1,ATI,pooled_ridge,high_vol_regime,0,32,0.00039364137712613145,0.0003013086773352875,-0.012940654812815477,2.7789269824406248e-05,0.06454354074603406,0,2023-03-31,2026-08-31,,,,,0.20427157301793236,0.007731716288942661,0.006181114095081314,0.1111233507701591
variance,1,ATI,pooled_ridge,high_vol_regime,1,12,0.0007120444202578112,0.00048189040233903325,0.4618138130273449,9.251794994531671e-05,0.5425891584486057,0,2023-01-31,2026-07-31,,,,,0.18949985451748533,0.009431323295405662,0.007800459864114256,0.6396671842791646
variance,1,ATI,pooled_ridge,rate_rising_regime,0,16,0.0006028963885459917,0.0003514390741843,0.3435625812083758,3.558488619000074e-07,0.6066503355869138,0,2023-02-28,2026-01-31,,,,,0.14970444363690627,0.008060492160352312,0.005909219361226646,0.659946280309671
variance,1,ATI,pooled_ridge,rate_rising_regime,1,28,0.0004320571751614936,0.00035005490413745716,0.28793404926849864,7.120637328337144e-05,0.0892143978768791,0,2023-01-31,2026-08-31,,,,,0.22912205330689858,0.008325511018383627,0.0070304878440123845,0.11969605902988882
variance,1,ATI,pooled_ridge,calendar_year,2023,12,0.00023612003403861997,0.00021785329444414165,0.5272163396287233,0.000146627877496225,0.3776128621971666,0,2023-01-31,2023-12-31,,,,,0.10480682692749967,0.0053422241881043424,0.004865084255796007,0.3995697545015205
variance,1,ATI,pooled_ridge,calendar_year,2024,12,0.00036623000288408684,0.00029136647626547507,-0.05398434756108994,8.992649384470834e-05,-0.12057178637150927,0,2024-01-31,2024-12-31,,,,,0.21698323746846992,0.00776134427744579,0.006264124232142905,-0.06355766925027084
variance,1,ATI,pooled_ridge,calendar_year,2025,12,0.0007747675465512049,0.0005488067260584749,0.38554998033982624,-8.26262351817083e-05,0.47327828687465684,0,2025-01-31,2025-12-31,,,,,0.26774647006342006,0.010732228516310451,0.008868874086835087,0.508350511752526
variance,1,ATI,pooled_ridge,calendar_year,2026,8,0.00044171513983525207,0.00034103056769756255,-0.016969470121030117,1.904179997676251e-05,0.10529604812922344,0,2026-01-31,2026-08-31,,,,,0.2170312721588731,0.008161170623845885,0.006428022314335642,0.1209761284999945
variance,1,ATI,variance_boost,high_vol_regime,0,32,0.0003942834812124697,0.00030345237478646874,-0.016247948433539827,5.57103595128125e-06,-0.12066947892795557,0,2023-03-31,2026-08-31,,,,,0.2161686534862348,0.007846530995148347,0.006295935013954177,-0.11228403590918809
variance,1,ATI,variance_boost,high_vol_regime,1,12,0.0008376808269110039,0.00047165543634579166,0.25513850820479156,-0.00011189120989512498,0.11166562619770545,0,2023-01-31,2026-07-31,,,,,0.3261232227335881,0.011148934127356468,0.007836303331876961,0.16821410634399572
variance,1,ATI,variance_boost,rate_rising_regime,0,16,0.0007357868704154308,0.00038330553978010003,0.022285553801540625,-0.00011301898957861253,0.1736658344671379,0,2023-02-28,2026-01-31,,,,,0.2798893805941594,0.010082748145679058,0.006570910230955466,0.18208759542651623
variance,1,ATI,variance_boost,rate_rising_regime,1,28,0.0004111436900501133,0.00032990902117267497,0.3551999916078833,2.2995802319903585e-05,-0.21193450711069348,0,2023-01-31,2026-08-31,,,,,0.2268801962448579,0.00809579560295883,0.0067989641690632055,-0.18043283146214503
variance,1,ATI,variance_boost,calendar_year,2023,12,0.0002792290384303938,0.00023646191407364171,0.3388226828417643,0.00020935293593310836,0.15874703128411471,0,2023-01-31,2023-12-31,,,,,0.1415904963223038,0.006432737255992261,0.0053252543479126585,0.17347395651885883
variance,1,ATI,variance_boost,calendar_year,2024,12,0.0003619825691869995,0.0002752329059703,-0.029678481453486727,6.611068450066668e-06,-0.4430212214826137,0,2024-01-31,2024-12-31,,,,,0.23730454789168376,0.007750574424723082,0.006027806036262723,-0.43032594056369794
variance,1,ATI,variance_boost,calendar_year,2025,12,0.0009042644782935021,0.0005751885054970416,0.16298225913193265,-0.0002642228228449417,0.05934125398338995,0,2025-01-31,2025-12-31,,,,,0.4117505655478097,0.012368243189148288,0.009435668351819741,0.1300525929315419
variance,1,ATI,variance_boost,calendar_year,2026,8,0.0003665513352689449,0.0002909676653530875,0.2996857601524028,-7.31644433449125e-05,-0.25041276650678795,0,2026-01-31,2026-08-31,,,,,0.16789103340262562,0.007147227766058824,0.005755101949639463,-0.21790829218607863
variance,1,ATI,variance_forest,high_vol_regime,0,32,0.0003988619575850237,0.00029607255502706563,-0.03998661527876135,-1.658243248400313e-05,-0.147406450476196,0,2023-03-31,2026-08-31,,,,,0.2224534898598453,0.007829068927703261,0.006150788357068163,-0.11671316839316317
variance,1,ATI,variance_forest,high_vol_regime,1,12,0.000844665005247163,0.00046027078333225,0.24266613869993459,-0.00012289342134046667,0.06901640860660427,0,2023-01-31,2026-07-31,,,,,0.3352637888821481,0.011176705210543897,0.007590660041205626,0.15714109263956633
variance,1,ATI,variance_forest,rate_rising_regime,0,16,0.000735671815437538,0.00037621955335888124,0.022591300270836445,-0.00012235655089086874,0.19330239612013217,0,2023-02-28,2026-01-31,,,,,0.2714802831169271,0.009877841433162378,0.006408915401591492,0.28514479033913886
variance,1,ATI,variance_forest,rate_rising_regime,1,28,0.0004222815111847572,0.0003206449395396785,0.3197917268944296,-1.7019314757071434e-06,-0.19099767089135783,0,2023-01-31,2026-08-31,,,,,0.24278545043678537,0.008236016502214347,0.006620375053399458,-0.17008666842585407
variance,1,ATI,variance_forest,calendar_year,2023,12,0.00029767567489993814,0.00024440404527173334,0.24857874022207338,0.00021141923737984998,-0.060072254819977286,0,2023-01-31,2023-12-31,,,,,0.14861888698474293,0.006727169412369464,0.00545007228907926,-0.05158676577665081
variance,1,ATI,variance_forest,calendar_year,2024,12,0.00034079773912660253,0.00025639960794496665,0.0873174849983972,3.7767011336500118e-06,-0.44233036374998663,0,2024-01-31,2024-12-31,,,,,0.2123240326834479,0.00729943831187273,0.005651733815614433,-0.42339361748486076
variance,1,ATI,variance_forest,calendar_year,2025,12,0.0009141270052543173,0.0005675298627369584,0.14462451496812612,-0.0003048880489359583,0.1017412845221311,0,2025-01-31,2025-12-31,,,,,0.42973601099049935,0.012425268339738286,0.009264833830103077,0.19113300962396504
variance,1,ATI,variance_forest,calendar_year,2026,8,0.0003820716807534517,0.00027219612117615,0.23912547589234923,-0.00011613169631302501,0.03776726845368642,0,2026-01-31,2026-08-31,,,,,0.2066912467745679,0.0072917445247984,0.0054391835878859415,0.08942576848068486
variance,1,ATI,variance_ridge,high_vol_regime,0,32,0.00040138171494292135,0.00029508757345480315,-0.05316807442791238,-3.445128310916563e-05,-0.1078816538626033,0,2023-03-31,2026-08-31,,,,,0.23146212867158983,0.007820757438842363,0.006128903662550596,-0.0700501859522355
variance,1,ATI,variance_ridge,high_vol_regime,1,12,0.0007660817458166677,0.000394975323371825,0.37702789566201633,-6.686621807810827e-05,0.4634092683504902,0,2023-01-31,2026-07-31,,,,,0.21848789670578608,0.009718334792772908,0.006438524726849282,0.5858927129431769
variance,1,ATI,variance_ridge,rate_rising_regime,0,16,0.0006675326255051561,0.00032971587419034377,0.19526487542780302,-8.723338474748124e-05,0.5179268345063236,0,2023-02-28,2026-01-31,,,,,0.18260145425695634,0.00862314408542824,0.005570158620615568,0.6190854267017968
variance,1,ATI,variance_ridge,rate_rising_regime,1,28,0.000425458198062391,0.00031810900871321777,0.30951926092395743,-1.8182197159674986e-05,-0.15203974941366863,0,2023-01-31,2026-08-31,,,,,0.25382212892317874,0.008239431439284616,0.006580881285498619,-0.1215113379427365
variance,1,ATI,variance_ridge,calendar_year,2023,12,0.00023556655206216845,0.00019918714509099163,0.529430218183426,0.00015409260009870834,0.38307346486271293,0,2023-01-31,2023-12-31,,,,,0.10574788887994525,0.005410449477034259,0.004507624138851235,0.4014356717518474
variance,1,ATI,variance_ridge,calendar_year,2024,12,0.0003486554667358416,0.00027282767937606675,0.04474508973894864,2.1747984425650003e-05,-0.3460432472313006,0,2024-01-31,2024-12-31,,,,,0.21734961214200652,0.007501207688968005,0.00598253590278993,-0.3357677760446264
variance,1,ATI,variance_ridge,calendar_year,2025,12,0.000861671308326187,0.0005354646780317584,0.23997656216021657,-0.00024860526823850833,0.3186056099171946,0,2025-01-31,2025-12-31,,,,,0.36439738579433456,0.011699683009353071,0.008779989705204149,0.3534621747968202
variance,1,ATI,variance_ridge,calendar_year,2026,8,0.0003813875567983821,0.000261594025128725,0.24184782612905542,-0.00012895743398259998,0.1322993006069346,0,2026-01-31,2026-08-31,,,,,0.22233802952060894,0.007258824980779348,0.005268177120208331,0.17461377518866233
variance,1,ATI,variance_ridge_external,high_vol_regime,0,32,0.00037582284366178913,0.0002978379245623281,0.07668717989680751,2.5075658641340618e-05,0.19124618986868866,0,2023-03-31,2026-08-31,,,,,0.19510691848819026,0.007486082038976629,0.006139740638691256,0.20079282101313023
variance,1,ATI,variance_ridge_external,high_vol_regime,1,12,0.0008838419418980207,0.000596526352853325,0.17078416791623063,0.00010088809582142505,-0.08878326564544019,0,2023-01-31,2026-07-31,,,,,0.35443626594682165,0.012842969740103335,0.009915873244037797,-0.11286915123006816
variance,1,ATI,variance_ridge_external,rate_rising_regime,0,16,0.0007300511852382146,0.00045789031977404375,0.03746931142168419,9.286200802606265e-06,0.1573891787189129,0,2023-02-28,2026-01-31,,,,,0.2610180109177819,0.010396977327668339,0.007930937160467565,0.15750361907627516
variance,1,ATI,variance_ridge_external,rate_rising_regime,1,28,0.0004377822813499184,0.0003343887394232035,0.2689381251685309,6.65892504835107e-05,0.04087313440938394,0,2023-01-31,2026-08-31,,,,,0.2257274431535514,0.008542067827453724,0.00673454231425331,0.054834868731334765
variance,1,ATI,variance_ridge_external,calendar_year,2023,12,0.0003962653582872286,0.00032220775105899166,-0.33158532385142925,0.00029453329712214165,0.027230838497029335,0,2023-01-31,2023-12-31,,,,,0.1840988659655154,0.008146305612781913,0.006731124783569588,0.08169788935002745
variance,1,ATI,variance_ridge_external,calendar_year,2024,12,0.00036296176221243035,0.000300882243387375,-0.03525674835891479,8.144426287057499e-05,-0.3323185139632363,0,2024-01-31,2024-12-31,,,,,0.22099495138384387,0.00780573707957696,0.006528466335189176,-0.26107876110913525
variance,1,ATI,variance_ridge_external,calendar_year,2025,12,0.0008904870171981761,0.0006172684379220581,0.18829372156108526,-0.000140540683373025,0.04538920642874159,0,2025-01-31,2025-12-31,,,,,0.37803282030818136,0.012727171305045084,0.010105097311837575,0.017234711210425385
variance,1,ATI,variance_ridge_external,calendar_year,2026,8,0.0003378375385465416,0.0002256035789766625,0.4051065957722547,-0.00010152053663203749,0.41198914510044554,0,2026-01-31,2026-08-31,,,,,0.13739211638668247,0.00613754274237967,0.00438573977492721,0.5070156584910905
variance,1,ATI,variance_ridge_market,high_vol_regime,0,32,0.00039905045692715185,0.0003390871303656406,-0.040969828201802505,0.00012432780046765313,0.12146084948329858,0,2023-03-31,2026-08-31,,,,,0.21223814327276938,0.008193647350416123,0.0069374405030319265,0.11461311447540022
variance,1,ATI,variance_ridge_market,high_vol_regime,1,12,0.0008701483254541315,0.0005885032353319333,0.19627967829601878,0.00016402504119208332,0.050448842745079416,0,2023-01-31,2026-07-31,,,,,0.3454006083501102,0.012534538742854151,0.009787674611318544,0.10342082367174293
variance,1,ATI,variance_ridge_market,rate_rising_regime,0,16,0.0007432129519904418,0.00047437157979788756,0.002450389519284779,9.52042912990625e-05,0.14017125269767264,0,2023-02-28,2026-01-31,,,,,0.2783963402187878,0.010813454617141758,0.00822293558851735,0.16413769884814883
variance,1,ATI,variance_ridge_market,rate_rising_regime,1,28,0.00043686259595906437,0.00036867434710419645,0.2720065028866354,0.00015798290887446075,0.09215473469760739,0,2023-01-31,2026-08-31,,,,,0.23150308719390486,0.008788853628190058,0.007424400786305949,0.0964899473714671
variance,1,ATI,variance_ridge_market,calendar_year,2023,12,0.0004572035382716565,0.0003965366879239249,-0.7726212440859364,0.0003965366879239249,0.0126527549767789,0,2023-01-31,2023-12-31,,,,,0.23610105321852823,0.009414102254462467,0.008117637926714475,0.04840751907765842
variance,1,ATI,variance_ridge_market,calendar_year,2024,12,0.00036891208518568413,0.00031830913937871665,-0.06947856721375767,0.00011259638052453334,-0.475692192405612,0,2024-01-31,2024-12-31,,,,,0.22958667011581588,0.008019734178326353,0.006882704173043659,-0.4146550940644748
variance,1,ATI,variance_ridge_market,calendar_year,2025,12,0.0008768697357498395,0.0005978798839517834,0.21292905009996532,-6.695836718113331e-05,0.07805361392435739,0,2025-01-31,2025-12-31,,,,,0.3597978370598378,0.012488762014502997,0.009767799364050143,0.09127005871943225
variance,1,ATI,variance_ridge_market,calendar_year,2026,8,0.00031883322899875196,0.00027001480757882505,0.4701529746879185,8.008671175775e-05,0.4649745913799347,0,2026-01-31,2026-08-31,,,,,0.12882514502496983,0.0063913588970590735,0.005279061733393108,0.5177455051553447
variance,1,ATI,variance_ridge_persistence,high_vol_regime,0,32,0.0004497079318719039,0.00036249800309805,-0.3220370074146346,0.00017726406608420002,-0.16508658281921276,0,2023-03-31,2026-08-31,,,,,0.23940992204031167,0.009153763947065423,0.007321897164948644,-0.18648102942606548
variance,1,ATI,variance_ridge_persistence,high_vol_regime,1,12,0.0008862360787974359,0.0005877217202881084,0.16628575040046278,0.0001534903867549584,-0.005787896383082929,0,2023-01-31,2026-07-31,,,,,0.36055882003094014,0.012751418117539264,0.009770217384715703,0.02472358811340696
variance,1,ATI,variance_ridge_persistence,rate_rising_regime,0,16,0.000755582878761518,0.00048068225909783126,-0.031032086721923813,0.00011758060026001874,0.09996330131323318,0,2023-02-28,2026-01-31,,,,,0.2923351772477509,0.011019498316510078,0.008302829523624721,0.13331928995602493
variance,1,ATI,variance_ridge_persistence,rate_rising_regime,1,28,0.0004914292577028523,0.00039148859275105717,0.07878756057313474,0.00020118018398548575,-0.2047152758866114,0,2023-01-31,2026-08-31,,,,,0.26108787534633,0.009800945833536462,0.0078106444827481985,-0.21871874935548813
variance,1,ATI,variance_ridge_persistence,calendar_year,2023,12,0.0004146128251985031,0.000352314513117825,-0.45774730886842874,0.00034795918028447496,-0.09764487502671512,0,2023-01-31,2023-12-31,,,,,0.2157882761146445,0.008769067068911514,0.007379884866742848,-0.07570163593203988
variance,1,ATI,variance_ridge_persistence,calendar_year,2024,12,0.0004267354181069176,0.0003598837779336083,-0.4310133991095193,0.00020586936491984165,-0.6614643154312981,0,2024-01-31,2024-12-31,,,,,0.26079464805970576,0.009243428313027819,0.007606543284868885,-0.6939591210866549
variance,1,ATI,variance_ridge_persistence,calendar_year,2025,12,0.0009358731221461714,0.0006516199323985833,0.10344348565721939,-2.8477321968166225e-06,-0.12073970308912575,0,2025-01-31,2025-12-31,,,,,0.41071790293894345,0.013644554036735286,0.010552867836162992,-0.13667142172317379
variance,1,ATI,variance_ridge_persistence,calendar_year,2026,8,0.0003771900821005419,0.0002858472576493375,0.2584441334738713,0.00011282062495798751,0.03069878078979144,0,2026-01-31,2026-08-31,,,,,0.1675266775377162,0.0075031016892368645,0.00563397075520605,0.13630119998924434
variance,1,CRS,arch1,high_vol_regime,0,32,0.0006055677197600279,0.0004936836700154437,-0.3582757660152711,0.000325196534482175,-0.24159538043897805,0,2023-03-31,2026-08-31,,,,,0.19587516879306086,0.009951937764502015,0.008281533932770573,-0.23668372778413482
variance,1,CRS,arch1,high_vol_regime,1,12,0.0007535624741318143,0.0005742303477744584,0.25235097148151886,0.00023116739135604163,-0.020084013015880385,0,2023-01-31,2026-07-31,,,,,0.26621777830556886,0.011457485584890483,0.009407001795084679,0.027670752510702275
variance,1,CRS,arch1,rate_rising_regime,0,16,0.000840117907978499,0.0006810032238185187,0.11535789502247606,0.00018559315358344374,-0.3111209174275011,0,2023-02-28,2026-01-31,,,,,0.2795480486380037,0.012124557172576893,0.010650311725885844,-0.2915900464209178
variance,1,CRS,arch1,rate_rising_regime,1,28,0.0005090712714285527,0.00042116392973897863,-0.45463600239715385,0.0003646716907988214,-0.02629753653741536,0,2023-01-31,2026-08-31,,,,,0.1782089272441684,0.009243769356458027,0.007410289991982179,-0.036149591271042225
variance,1,CRS,arch1,calendar_year,2023,12,0.0006200630615259272,0.0005534893592406584,-1.7883033825618284,0.0005384967739511417,-0.13183784155773473,0,2023-01-31,2023-12-31,,,,,0.24239991142677617,0.011088252437903836,0.00969175860039546,-0.1418340559068865
variance,1,CRS,arch1,calendar_year,2024,12,0.0005934511574691748,0.0005405586243432333,-2.0355249134183118,0.0005337313375131332,0.20590554771689956,0,2024-01-31,2024-12-31,,,,,0.2045800597058259,0.010338904751478658,0.009238210308945992,0.2125462809197334
variance,1,CRS,arch1,calendar_year,2025,12,0.0008740468839341624,0.0006537171539239666,0.33671640594542196,3.55848962145e-05,0.030988891716665683,0,2025-01-31,2025-12-31,,,,,0.31466011053209475,0.012392569656926936,0.010181562184805976,0.11038572076417966
variance,1,CRS,arch1,calendar_year,2026,8,0.00026019801817613546,0.00021443249546167502,0.3883006680330585,-1.4182286555399981e-05,0.42428523600818324,0,2026-01-31,2026-08-31,,,,,0.04036722013355168,0.004236521041269991,0.0035693417824881712,0.44060413091785006
variance,1,CRS,business_pair_ridge,high_vol_regime,0,32,0.00044800923985253424,0.0003022543789821156,0.2565761992581088,-0.00013015862270550935,0.3236966108767852,0,2023-03-31,2026-08-31,,,,,0.12640331773395774,0.006865105788783749,0.005285898907840532,0.33545275859447043
variance,1,CRS,business_pair_ridge,high_vol_regime,1,12,0.0007116192358188826,0.0004718221105832084,0.33326292621563147,4.0811569627325e-05,0.18650961693502743,0,2023-01-31,2026-07-31,,,,,0.21052310417261685,0.010455038144281165,0.007593413995139127,0.1814934167863982
