task,horizon,ticker,expanded,reduced,n,metric,mean_loss_reduction,lo,hi,block,replications,pvalue,interpretation
return,1,ENTG,core_financial_changes,core_ridge,44,MSE,-0.00033132308305330085,-0.002408042983574361,0.0007644647682932485,6,2000,0.7011494252873564,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,core_financial_changes,core_ridge,44,MSE,-0.00033132308305330085,-0.00171927791051996,0.0004587413708006329,12,2000,0.5657171414292853,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,distributed_all_lag1,core_ridge,44,MSE,-0.000716408895676411,-0.0016561265865105044,0.00010459568231751108,3,2000,0.12393803098450774,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,distributed_all_lag1,core_ridge,44,MSE,-0.000716408895676411,-0.001663306678392949,0.0002987525809028011,6,2000,0.16091954022988506,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,distributed_all_lag1,core_ridge,44,MSE,-0.000716408895676411,-0.0014815829776515473,0.0005673976934381966,12,2000,0.175912043978011,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,distributed_all_lag3,core_ridge,44,MSE,-0.0010749917104492294,-0.0025896950696364953,8.470353975529514e-05,3,2000,0.11094452773613193,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,distributed_all_lag3,core_ridge,44,MSE,-0.0010749917104492294,-0.002582532386988781,0.0005057674511032283,6,2000,0.1679160419790105,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,distributed_all_lag3,core_ridge,44,MSE,-0.0010749917104492294,-0.002526583927737273,0.0008901249219266803,12,2000,0.22988505747126436,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P1_financial,historical_mean,44,MSE,-0.004533156099643853,-0.007149423357602723,-0.0005649542619308721,3,2000,0.01199400299850075,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P1_financial,historical_mean,44,MSE,-0.004533156099643853,-0.006789446418320164,-0.0004868474106308704,6,2000,0.01249375312343828,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P1_financial,historical_mean,44,MSE,-0.004533156099643853,-0.006343911850150854,-0.0003587898117292457,12,2000,0.014492753623188406,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P2_valuation,P1_financial,44,MSE,0.003055605969427902,0.0004902776937719508,0.004660477233070132,3,2000,0.010494752623688156,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P2_valuation,P1_financial,44,MSE,0.003055605969427902,0.00036878680950230754,0.004338262748384666,6,2000,0.010494752623688156,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P2_valuation,P1_financial,44,MSE,0.003055605969427902,0.0002146714848473552,0.004212636516569282,12,2000,0.010994502748625687,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P3_transform,P2_valuation,44,MSE,0.0011196161270589971,-0.0016598311933894584,0.00270545549258513,3,2000,0.30184907546226886,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P3_transform,P2_valuation,44,MSE,0.0011196161270589971,-0.0013146775432715514,0.0018318998642831627,6,2000,0.14942528735632185,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P3_transform,P2_valuation,44,MSE,0.0011196161270589971,-0.001010295607651597,0.0010165950508065865,12,2000,0.03548225887056472,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P4_market,P3_transform,44,MSE,-0.001234379458334667,-0.0025798110723921474,0.00031857983722837516,3,2000,0.09045477261369315,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P4_market,P3_transform,44,MSE,-0.001234379458334667,-0.0025829625340148903,0.0002964577265159837,6,2000,0.09945027486256872,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P4_market,P3_transform,44,MSE,-0.001234379458334667,-0.002566858811723901,-4.17999976341347e-05,12,2000,0.05847076461769116,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P5_industry,P4_market,44,MSE,-0.00044490968929291464,-0.0012652295406482216,0.00026447943270977635,3,2000,0.2463768115942029,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P5_industry,P4_market,44,MSE,-0.00044490968929291464,-0.0010839194898507873,0.00028083141734426456,6,2000,0.1854072963518241,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P5_industry,P4_market,44,MSE,-0.00044490968929291464,-0.0006815016345174405,2.4262848481904185e-05,12,2000,0.014992503748125937,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P6_business,P5_industry,44,MSE,0.0002825201587942382,-0.0009978470897227716,0.000979461898035907,3,2000,0.5642178910544727,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P6_business,P5_industry,44,MSE,0.0002825201587942382,-0.0005839029757760062,0.0008018204105232007,6,2000,0.4192903548225887,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,P6_business,P5_industry,44,MSE,0.0002825201587942382,-0.00035805825685809894,0.0007027317209619407,12,2000,0.2983508245877061,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,zero,historical_mean,44,MSE,-0.0005197606811127493,-0.0023033138856415605,0.0014119687118144609,3,2000,0.5847076461769115,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,zero,historical_mean,44,MSE,-0.0005197606811127493,-0.0020639588207845803,0.0013797350585992517,6,2000,0.5767116441779111,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,zero,historical_mean,44,MSE,-0.0005197606811127493,-0.001685450392018971,0.0017572660455732402,12,2000,0.567216391804098,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,ar1,historical_mean,44,MSE,0.00039423359176022737,-0.0014070103915296056,0.0017220033718358583,3,2000,0.5892053973013494,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,ar1,historical_mean,44,MSE,0.00039423359176022737,-0.0013985722444969715,0.0010274473041249053,6,2000,0.5342328835582209,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,ar1,historical_mean,44,MSE,0.00039423359176022737,-0.001242601977077842,0.00027647868712784283,12,2000,0.2843578210894553,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,core_ridge,historical_mean,44,MSE,-0.0004248090013075212,-0.0022423305505604105,0.00081209485259142,3,2000,0.5987006496751625,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,core_ridge,historical_mean,44,MSE,-0.0004248090013075212,-0.0020531662760637026,0.0008322386873154416,6,2000,0.5492253873063468,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,core_ridge,historical_mean,44,MSE,-0.0004248090013075212,-0.001307503897139679,0.00023890948655423872,12,2000,0.29235382308845576,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,core_financial_changes,historical_mean,44,MSE,-0.0007561320843608219,-0.002801276198995968,0.0003365206448829021,3,2000,0.35132433783108447,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,core_financial_changes,historical_mean,44,MSE,-0.0007561320843608219,-0.0029199147908697837,0.00010538135268893036,6,2000,0.3023488255872064,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,core_financial_changes,historical_mean,44,MSE,-0.0007561320843608219,-0.0023871197486941037,-0.00011813707679851831,12,2000,0.2128935532233883,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,ridge_full,historical_mean,44,MSE,-0.0017547029919902993,-0.004214689942755151,-9.258601333086439e-05,3,2000,0.0944527736131934,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,ridge_full,historical_mean,44,MSE,-0.0017547029919902993,-0.004482233299249083,0.00022948945076431572,6,2000,0.1469265367316342,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,ridge_full,historical_mean,44,MSE,-0.0017547029919902993,-0.00497655018870709,-5.39934539430058e-05,12,2000,0.16891554222888555,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,forest_full,historical_mean,44,MSE,-0.0010121361078368727,-0.003601057563032902,0.0009734871063547768,3,2000,0.3633183408295852,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,forest_full,historical_mean,44,MSE,-0.0010121361078368727,-0.0032472848533728177,0.0009018345882985759,6,2000,0.3363318340829585,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,forest_full,historical_mean,44,MSE,-0.0010121361078368727,-0.003232284967827166,0.0004898235324427711,12,2000,0.26936531734132935,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,boost_full,historical_mean,44,MSE,-0.0020800363919757513,-0.003177914429623058,-0.00038688884579481884,3,2000,0.004997501249375313,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,boost_full,historical_mean,44,MSE,-0.0020800363919757513,-0.002770313229228831,-0.0005224356278950235,6,2000,0.0009995002498750624,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,boost_full,historical_mean,44,MSE,-0.0020800363919757513,-0.00251530997106165,-0.0008028432888457287,12,2000,0.0004997501249375312,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,pooled_boost,historical_mean,44,MSE,0.0002480937795149674,-0.0007324759560096179,0.0016827890582797622,3,2000,0.6901549225387307,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,pooled_boost,historical_mean,44,MSE,0.0002480937795149674,-0.00041491628606344174,0.0015689084162071878,6,2000,0.6526736631684158,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,pooled_boost,historical_mean,44,MSE,0.0002480937795149674,-0.00038396929256302747,0.0010167038640528422,12,2000,0.47626186906546725,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,arimax,historical_mean,44,MSE,-0.001874961451784881,-0.005983269415536877,0.0007508691234092714,3,2000,0.2783608195902049,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,arimax,historical_mean,44,MSE,-0.001874961451784881,-0.005848005651782349,0.0007683204244612582,6,2000,0.26636681659170414,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,ENTG,arimax,historical_mean,44,MSE,-0.001874961451784881,-0.0049215106871440244,-0.0007095482222464364,12,2000,0.08495752123938032,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A1_market,historical_mean,44,MSE,-0.0008505507114789957,-0.002288363614535013,0.001532177437318326,3,2000,0.3428285857071464,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A1_market,historical_mean,44,MSE,-0.0008505507114789957,-0.0019277023949639425,0.00027684037769993246,6,2000,0.13393303348325838,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A1_market,historical_mean,44,MSE,-0.0008505507114789957,-0.0019393539531389376,-7.878437896829468e-05,12,2000,0.062468765617191405,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A2_financial,A1_market,44,MSE,-0.002683996488892023,-0.008323148896926471,0.0017991129696752026,3,2000,0.27436281859070466,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A2_financial,A1_market,44,MSE,-0.002683996488892023,-0.00622639935159735,0.001581441252196249,6,2000,0.13043478260869565,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A2_financial,A1_market,44,MSE,-0.002683996488892023,-0.003667245757804982,0.0013683768365753545,12,2000,0.03798100949525238,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A3_valuation,A2_financial,44,MSE,0.0024753386122242428,-0.00022158502658392232,0.005355343988967031,3,2000,0.07096451774112944,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A3_valuation,A2_financial,44,MSE,0.0024753386122242428,-0.00015781998688580787,0.0048163369678442996,6,2000,0.04547726136931534,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A3_valuation,A2_financial,44,MSE,0.0024753386122242428,0.00024007782786080256,0.0029932037449205764,12,2000,0.011494252873563218,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A4_momentum,A3_valuation,44,MSE,0.00036482271722943285,-0.0003265360591159957,0.0013284816499860583,3,2000,0.38130934532733635,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A4_momentum,A3_valuation,44,MSE,0.00036482271722943285,-0.00033245602222548536,0.0009215400506640543,6,2000,0.24287856071964017,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A4_momentum,A3_valuation,44,MSE,0.00036482271722943285,-0.00011586300566807511,0.0008102589817061537,12,2000,0.095952023988006,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A5_risk,A4_momentum,44,MSE,0.00031548032481427393,-0.0008685355510487972,0.002013635691996365,3,2000,0.6661669165417291,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A5_risk,A4_momentum,44,MSE,0.00031548032481427393,-0.0010902378339635466,0.001609338543417961,6,2000,0.665167416291854,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A5_risk,A4_momentum,44,MSE,0.00031548032481427393,-0.0012617592487235295,0.001052681216901186,12,2000,0.6731634182908546,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A6_industry,A5_risk,44,MSE,-6.155787044594848e-05,-0.0003705851628353736,0.0005859960267724555,3,2000,0.7811094452773614,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A6_industry,A5_risk,44,MSE,-6.155787044594848e-05,-0.00011621415768545676,0.00051738675767049,6,2000,0.6461769115442278,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A6_industry,A5_risk,44,MSE,-6.155787044594848e-05,-0.00010263156235651028,0.0004359226970296329,12,2000,0.40729635182408797,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A7_business,A6_industry,44,MSE,-0.0009648830600387529,-0.002185773309732331,0.00021223051766922608,3,2000,0.12343828085957022,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A7_business,A6_industry,44,MSE,-0.0009648830600387529,-0.001740819910466897,0.00028105523996493334,6,2000,0.05997001499250375,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A7_business,A6_industry,44,MSE,-0.0009648830600387529,-0.0013086180281387022,0.00011621719227253188,12,2000,0.0069965017491254375,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A8_transform,A7_business,44,MSE,5.0764177443801816e-05,-0.00037021005102972753,0.00043186284815229653,3,2000,0.7851074462768616,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A8_transform,A7_business,44,MSE,5.0764177443801816e-05,-0.0003300743717372498,0.00040351036896054624,6,2000,0.7871064467766117,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A8_transform,A7_business,44,MSE,5.0764177443801816e-05,-0.00018902827900371894,0.0003467787476370543,12,2000,0.7206396801599201,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A9_interaction,A8_transform,44,MSE,-3.211737173533526e-05,-0.0001901256732094385,8.461003197098636e-05,3,2000,0.6456771614192903,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A9_interaction,A8_transform,44,MSE,-3.211737173533526e-05,-0.0001591349066210472,6.436595956443029e-05,6,2000,0.6041979010494752,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,A9_interaction,A8_transform,44,MSE,-3.211737173533526e-05,-0.00015813457521634825,5.912368836328918e-05,12,2000,0.5967016491754122,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,financial_valuation,financial_only,44,MSE,-0.00018993518465709413,-0.001628509874817603,0.0013171047761100473,3,2000,0.8130934532733634,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,financial_valuation,financial_only,44,MSE,-0.00018993518465709413,-0.0011055274581733222,0.0015042623388079224,6,2000,0.7946026986506747,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,financial_valuation,financial_only,44,MSE,-0.00018993518465709413,-0.0005566585021306674,0.0013972414362244223,12,2000,0.7461269365317341,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_valuation,44,MSE,-7.237980421410177e-06,-0.0004959601881974028,0.0005603946698818226,3,2000,0.975512243878061,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_valuation,44,MSE,-7.237980421410177e-06,-0.0004823401461642078,0.0007238864098545393,6,2000,0.9785107446276862,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_valuation,44,MSE,-7.237980421410177e-06,-0.00024382358913363155,0.0007943589784823375,12,2000,0.9775112443778111,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_financial,44,MSE,-3.192229203245815e-05,-0.0010220908541526364,0.0011508093782202765,3,2000,0.9590204897551224,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_financial,44,MSE,-3.192229203245815e-05,-0.0008312833427416926,0.0012733286508372704,6,2000,0.9580209895052474,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_financial,44,MSE,-3.192229203245815e-05,-0.0007428580505266265,0.0012826283191053258,12,2000,0.9560219890054973,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_market,44,MSE,-0.00042722829980828024,-0.0008842209155300842,3.066548347850744e-05,3,2000,0.06846576711644178,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_market,44,MSE,-0.00042722829980828024,-0.0007708226830075556,-3.040246732177351e-06,6,2000,0.027486256871564217,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_market,44,MSE,-0.00042722829980828024,-0.000708205746024993,-8.468767822848578e-05,12,2000,0.008995502248875561,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_industry,44,MSE,0.0007703174347070386,0.00013458613283720222,0.0022189380998634224,3,2000,0.1374312843578211,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_industry,44,MSE,0.0007703174347070386,5.166171402035567e-05,0.0018730311677390137,6,2000,0.07746126936531735,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_industry,44,MSE,0.0007703174347070386,-1.526747500911439e-05,0.0015663471184721753,12,2000,0.057971014492753624,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_business,44,MSE,-0.0009992395709298634,-0.0021721539626535077,0.0001513365517051331,3,2000,0.09395302348825588,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_business,44,MSE,-0.0009992395709298634,-0.0017449742469231788,0.00022735167621713726,6,2000,0.046476761619190406,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,ridge_full,without_business,44,MSE,-0.0009992395709298634,-0.0013356327979304786,8.369747848078518e-05,12,2000,0.004497751124437781,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,arimax,arma_static,44,MSE,-0.0026744884457281654,-0.0077345576131124345,0.0002268259808745845,3,2000,0.1714142928535732,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,arimax,arma_static,44,MSE,-0.0026744884457281654,-0.007121713325536904,-0.00011203067049243583,6,2000,0.1184407796101949,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,arimax,arma_static,44,MSE,-0.0026744884457281654,-0.006063646577387099,0.0001711591447700994,12,2000,0.08595702148925537,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,distributed_lag1,core_ridge,44,MSE,-0.0006838445889543706,-0.0016996518983028973,0.00037555214927864725,3,2000,0.20539730134932535,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,distributed_lag1,core_ridge,44,MSE,-0.0006838445889543706,-0.0016759560891462248,0.0003531650029650077,6,2000,0.17791104447776113,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,distributed_lag1,core_ridge,44,MSE,-0.0006838445889543706,-0.0011817978411552102,0.00019072733765472367,12,2000,0.047976011994003,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,distributed_lag3,core_ridge,44,MSE,-0.00021990167139413703,-0.0013695553401988358,0.0018874496894963559,3,2000,0.7726136931534233,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,distributed_lag3,core_ridge,44,MSE,-0.00021990167139413703,-0.0009463144469909762,0.0011258818442448693,6,2000,0.6736631684157921,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,distributed_lag3,core_ridge,44,MSE,-0.00021990167139413703,-0.0006731487472463024,0.0011264291150941694,12,2000,0.6516741629185407,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,forest_full,ridge_full,44,MSE,0.001351201545177051,-0.0012407277361193606,0.0031280934550332934,3,2000,0.23788105947026486,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,forest_full,ridge_full,44,MSE,0.001351201545177051,-0.0013368744567134828,0.002980821070518564,6,2000,0.21689155422288856,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,forest_full,ridge_full,44,MSE,0.001351201545177051,-0.0008090262405849854,0.00215797118357633,12,2000,0.07646176911544228,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,boost_full,ridge_full,44,MSE,0.001508505396038902,-0.002581214603432239,0.005199168268807798,3,2000,0.45527236381809094,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,boost_full,ridge_full,44,MSE,0.001508505396038902,-0.0031137249752664757,0.004062138472108989,6,2000,0.4077961019490255,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,boost_full,ridge_full,44,MSE,0.001508505396038902,-0.0029744098651928353,0.0025421573300516945,12,2000,0.26436781609195403,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,pooled_ridge,ridge_full,44,MSE,-0.00032134785915691546,-0.004177798423911859,0.001510126910570908,3,2000,0.8415792103948025,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,pooled_ridge,ridge_full,44,MSE,-0.00032134785915691546,-0.0027329290891373098,0.0015325761992823468,6,2000,0.7691154422788605,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,pooled_ridge,ridge_full,44,MSE,-0.00032134785915691546,-0.0023815024777788206,0.0015911821783872152,12,2000,0.7446276861569215,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,pooled_forest,forest_full,44,MSE,7.380446557401243e-05,-0.0013939660345412628,0.0011022129386032845,3,2000,0.9030484757621189,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,pooled_forest,forest_full,44,MSE,7.380446557401243e-05,-0.001067715086263667,0.0007422568392487938,6,2000,0.8775612193903048,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,pooled_forest,forest_full,44,MSE,7.380446557401243e-05,-0.0009891688475121656,0.0005554691533289348,12,2000,0.8435782108945528,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
return,1,MTRN,pooled_boost,boost_full,44,MSE,0.00024283702351497754,-0.0029385701881033924,0.0032187760220036693,3,2000,0.8620689655172413,Positive favors expanded model. Approximate pointwise conditional block interval; no multiplicity-adjusted discovery claim.
